Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,18-6-0,75.0%,11.7,+4.5
Orlando,12-5-0,70.6%,6.2,+1.8
LA Clippers,11-5-0,68.8%,3.0,+5.2
Okla City,14-7-0,66.7%,10.6,+3.4
Memphis,12-7-0,63.2%,9.5,+6.1
Toronto,4-3-0,57.1%,-8.3,+1.1
Charlotte,4-3-0,57.1%,-5.1,+2.2
Houston,10-8-0,55.6%,5.4,+2.3
Brooklyn,6-5-0,54.6%,-6.9,-1.2
Dallas,9-8-0,52.9%,3.8,+1.4
Golden State,7-7-0,50.0%,2.5,-0.2
New York,8-8-1,50.0%,6.8,0.0
LA Lakers,7-8-0,46.7%,0.3,-1.1
Minnesota,6-8-0,42.9%,6.2,+0.1
Milwaukee,6-8-1,42.9%,2.1,-1.3
Denver,5-8-1,38.5%,-0.8,-3.1
Portland,3-5-1,37.5%,-10.9,-2.3
San Antonio,5-9-0,35.7%,0.6,+0.5
Atlanta,5-9-0,35.7%,-3.9,-3.6
Utah,2-4-0,33.3%,-13.5,-7.3
Chicago,4-8-1,33.3%,-7.5,-0.7
Philadelphia,3-6-0,33.3%,-7.7,-9.0
Sacramento,4-9-0,30.8%,2.6,-2.7
Indiana,4-9-0,30.8%,-2.0,-5.6
Miami,4-9-0,30.8%,1.8,-1.5
Detroit,3-7-1,30.0%,-7.6,-4.8
Washington,1-3-0,25.0%,-11.5,-3.3
Boston,5-16-0,23.8%,6.9,-3.5
Phoenix,3-11-0,21.4%,-1.4,-5.6
New Orleans,1-4-0,20.0%,-10.0,-9.1
