Rank,Hotness Score,Matchup,Time,Location
1,95.8,#6 Houston  at  #4 Memphis,9:30 PM,FedExForum
2,65.5,#16 Orlando  at  #27 Portland,10:00 PM,Moda Center
3,63.3,#22 Atlanta  at  #2 Cleveland,7:00 PM,Rocket Mortgage FieldHouse
4,60.7,#8 Minnesota  at  #28 Utah,9:00 PM,Delta Center
5,42.6,#17 LA Lakers  at  #30 Washington,7:00 PM,Capital One Arena
