Team,Over Record,Over %,Under %,Total +/-
Denver,607-536-16,53.1%,46.9%,+1.3
Milwaukee,538-491-11,52.3%,47.7%,+1.1
Atlanta,557-510-10,52.2%,47.8%,+1.4
Sacramento,531-491-23,52.0%,48.0%,+1.0
Minnesota,546-521-12,51.2%,48.8%,+0.5
Phoenix,573-555-9,50.8%,49.2%,+0.6
Okla City,589-574-16,50.6%,49.4%,+0.6
San Antonio,598-586-14,50.5%,49.5%,+0.2
Utah,540-531-19,50.4%,49.6%,+0.1
Portland,550-541-16,50.4%,49.6%,+0.5
Miami,609-605-11,50.2%,49.8%,-0.1
Detroit,529-530-16,50.0%,50.1%,-0.2
LA Lakers,595-598-9,49.9%,50.1%,-0.2
Brooklyn,519-529-14,49.5%,50.5%,-0.1
New Orleans,523-534-10,49.5%,50.5%,+0.4
Indiana,540-554-14,49.4%,50.6%,-0.1
LA Clippers,524-539-24,49.3%,50.7%,+0.2
Houston,537-554-16,49.2%,50.8%,+0.2
New York,533-552-9,49.1%,50.9%,+0.3
Golden State,552-573-13,49.1%,50.9%,-0.3
Cleveland,533-554-10,49.0%,51.0%,+0.1
Toronto,552-576-11,48.9%,51.1%,+0.6
Dallas,566-592-17,48.9%,51.1%,+0.1
Washington,506-531-20,48.8%,51.2%,+0.5
Boston,593-625-8,48.7%,51.3%,-0.2
Chicago,493-539-13,47.8%,52.2%,0.0
Memphis,502-555-10,47.5%,52.5%,-0.2
Charlotte,443-496-13,47.2%,52.8%,-0.4
Philadelphia,488-566-20,46.3%,53.7%,-1.2
Orlando,492-593-15,45.4%,54.7%,-0.7
