Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,3-0-0,100.0%,0.0%,+11.7
W Georgia,7-2-0,77.8%,22.2%,+6.7
Bellarmine,19-8-0,70.4%,29.6%,+4.0
Hou Christian,32-15-0,68.1%,31.9%,+7.2
S Carolina St,31-17-0,64.6%,35.4%,+6.7
Lindenwood,12-7-0,63.2%,36.8%,+1.1
N Colorado,65-40-2,61.9%,38.1%,+5.4
Missouri St,84-52-1,61.8%,38.2%,+5.6
Chicago St,32-20-0,61.5%,38.5%,+4.9
E Washington,73-46-2,61.3%,38.7%,+4.9
Lipscomb,30-19-1,61.2%,38.8%,+4.3
Morgan St,32-21-1,60.4%,39.6%,+3.2
Georgia So,68-45-1,60.2%,39.8%,+4.4
NC Wilmington,77-51-0,60.2%,39.8%,+4.2
Robert Morris,30-20-1,60.0%,40.0%,+3.5
Denver,75-50-2,60.0%,40.0%,+2.4
UCSD,15-10-1,60.0%,40.0%,+2.1
Youngstown St,70-47-3,59.8%,40.2%,+4.3
Pacific,67-45-1,59.8%,40.2%,+2.7
Grand Canyon,37-25-1,59.7%,40.3%,+2.7
South Dakota,53-36-1,59.6%,40.5%,+4.2
Delaware,73-50-1,59.4%,40.7%,+3.8
Stony Brook,36-25-0,59.0%,41.0%,+5.2
St Thomas,10-7-0,58.8%,41.2%,+4.2
The Citadel,57-40-2,58.8%,41.2%,+3.3
N Dakota St,68-48-1,58.6%,41.4%,+3.3
Omaha,51-36-1,58.6%,41.4%,+2.4
Belmont,62-44-2,58.5%,41.5%,+1.8
Purdue FW,46-33-3,58.2%,41.8%,+2.5
W Illinois,50-36-1,58.1%,41.9%,+2.9
Oral Roberts,49-36-0,57.7%,42.4%,+3.5
BYU,76-56-2,57.6%,42.4%,+3.2
N Arizona,59-44-2,57.3%,42.7%,+2.9
Longwood,32-24-1,57.1%,42.9%,+0.5
Green Bay,81-61-1,57.0%,43.0%,+3.4
SF Austin,33-25-2,56.9%,43.1%,+2.1
Oakland,58-44-1,56.9%,43.1%,+2.4
Little Rock,68-52-0,56.7%,43.3%,+2.2
Campbell,26-20-2,56.5%,43.5%,+4.1
Radford,31-24-0,56.4%,43.6%,+3.0
Oregon St,80-62-1,56.3%,43.7%,+1.6
Illinois St,76-59-1,56.3%,43.7%,+1.9
NC State,108-84-2,56.3%,43.8%,+1.2
Prairie View,27-21-0,56.3%,43.8%,+2.3
N Alabama,23-18-0,56.1%,43.9%,+0.9
Jacksonville,28-22-0,56.0%,44.0%,+1.5
Washington,89-70-1,56.0%,44.0%,+2.7
USC,85-67-2,55.9%,44.1%,+2.6
Gardner-Webb,29-23-0,55.8%,44.2%,+1.0
Tenn Tech,63-50-1,55.8%,44.3%,+4.3
Buffalo,83-66-3,55.7%,44.3%,+2.5
Dayton,99-79-2,55.6%,44.4%,+1.9
Bucknell,30-24-1,55.6%,44.4%,+2.4
Mercer,35-28-2,55.6%,44.4%,+2.3
N Florida,25-20-1,55.6%,44.4%,+5.0
Queens,10-8-0,55.6%,44.4%,+2.9
Michigan,116-93-1,55.5%,44.5%,+2.6
Jacksonville St,56-45-2,55.5%,44.6%,+0.6
Texas So,36-29-1,55.4%,44.6%,+3.2
UMass Lowell,26-21-0,55.3%,44.7%,+2.9
California,79-64-1,55.2%,44.8%,+1.4
Northeastern,59-48-4,55.1%,44.9%,+1.4
