Team,Over Record,Over %,Under %,Total +/-
Washington,246-197-8,55.5%,44.5%,+2.2
New Orleans,247-198-4,55.5%,44.5%,+1.6
Boston,266-231-5,53.5%,46.5%,+1.0
San Antonio,239-209-3,53.4%,46.7%,+1.7
Atlanta,245-217-5,53.0%,47.0%,+1.8
Denver,246-218-5,53.0%,47.0%,+1.9
Sacramento,227-203-7,52.8%,47.2%,+1.5
Milwaukee,247-222-3,52.7%,47.3%,+1.1
Miami,245-224-3,52.2%,47.8%,+1.2
Toronto,246-227-3,52.0%,48.0%,+0.6
Okla City,232-216-10,51.8%,48.2%,+1.3
Minnesota,232-216-3,51.8%,48.2%,-0.8
Cleveland,247-232-8,51.6%,48.4%,+1.0
Portland,231-218-8,51.5%,48.6%,+1.9
Detroit,220-208-9,51.4%,48.6%,+0.6
Philadelphia,237-226-3,51.2%,48.8%,+0.5
Indiana,228-222-3,50.7%,49.3%,+1.0
Houston,229-229-11,50.0%,50.0%,-0.2
Phoenix,226-231-3,49.5%,50.6%,-0.4
Golden State,240-263-9,47.7%,52.3%,-0.9
Utah,214-236-5,47.6%,52.4%,-0.3
Brooklyn,209-235-5,47.1%,52.9%,-1.2
LA Clippers,215-244-9,46.8%,53.2%,-0.3
Orlando,202-230-3,46.8%,53.2%,-0.4
Chicago,206-238-5,46.4%,53.6%,-0.7
New York,205-241-5,46.0%,54.0%,-0.1
LA Lakers,205-243-2,45.8%,54.2%,-2.1
Memphis,204-244-11,45.5%,54.5%,-0.8
Dallas,204-250-7,44.9%,55.1%,-0.7
Charlotte,194-238-5,44.9%,55.1%,-0.9
