Rank,Hotness Score,Matchup,Time,Location
1,84.7,#1 Okla City  at  #8 Minnesota,8:30 PM,Target Center
2,82.9,#12 Golden State  at  #7 Houston,8:00 PM,Toyota Center
3,78.5,#16 Miami  at  #9 Dallas,8:30 PM,American Airlines Center
4,63.5,#10 LA Clippers  at  #26 Utah,9:00 PM,Delta Center
5,60.7,#13 Sacramento  at  #27 New Orleans,8:00 PM,Smoothie King Center
