Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,9-2-1,81.8%,5.1,+7.0
Utah Tech,20-7-1,74.1%,6.1,+4.2
Queens,26-10-1,72.2%,3.9,+2.4
Maryland ES,35-15-1,70.0%,-4.3,+2.4
Florida A&M,24-12-0,66.7%,-8.8,+3.0
St Thomas,19-10-0,65.5%,8.5,+2.9
Saint Mary's,52-31-0,62.7%,15.2,+3.8
Portland St,30-18-1,62.5%,9.5,+1.7
UT Arlington,40-25-0,61.5%,3.4,+3.2
UC Riverside,49-32-1,60.5%,1.4,+1.8
Manhattan,52-35-1,59.8%,-2.8,+0.8
NC Central,31-21-4,59.6%,7.5,+1.3
Jacksonville St,47-32-2,59.5%,3.9,+3.5
Tarleton St,19-13-0,59.4%,6.7,+1.7
Arkansas St,50-35-2,58.8%,0.9,+0.7
Omaha,57-40-2,58.8%,0.0,+1.1
Penn,28-20-1,58.3%,0.3,+1.0
Wichita St,107-77-5,58.2%,8.3,+1.6
VCU,118-85-2,58.1%,6.9,+1.7
N Florida,51-37-2,58.0%,1.2,+1.5
Furman,96-70-5,57.8%,8.2,+1.8
Southern Miss,44-33-1,57.1%,0.1,+1.7
UCSD,12-9-1,57.1%,6.5,+2.8
Coppin St,33-25-1,56.9%,-11.4,+2.1
Jacksonville,50-38-1,56.8%,4.0,+1.3
Kansas St,117-89-4,56.8%,1.1,+1.3
NC Greensboro,88-67-2,56.8%,5.9,+1.9
W Kentucky,47-36-3,56.6%,4.6,+0.3
SE Louisiana,47-36-1,56.6%,-0.8,+0.6
Troy,43-33-1,56.6%,6.5,+1.6
Sam Houston,53-41-2,56.4%,6.3,+0.7
Portland,31-24-0,56.4%,0.0,+0.9
Purdue FW,71-55-2,56.4%,5.0,+1.7
Jackson St,27-21-1,56.3%,-6.9,+1.6
Michigan St,109-85-3,56.2%,8.4,+0.8
Hofstra,46-36-0,56.1%,6.2,+1.6
Toledo,129-101-1,56.1%,5.7,+1.1
Maine,65-51-3,56.0%,-6.5,+0.7
Drexel,42-33-3,56.0%,1.9,+1.8
Creighton,118-93-2,55.9%,7.6,+1.7
NC Wilmington,38-30-3,55.9%,3.8,-0.2
Marist,44-35-1,55.7%,-1.9,+0.9
S Alabama,40-32-0,55.6%,2.0,+0.2
Cal Baptist,40-32-0,55.6%,7.4,+1.4
Penn St,111-89-4,55.5%,1.2,+0.8
Oakland,47-38-0,55.3%,3.3,+0.4
Oregon,68-55-1,55.3%,8.1,+0.5
Chicago St,42-34-0,55.3%,-10.6,+1.1
NC Asheville,58-47-2,55.2%,5.0,+1.3
Arizona,64-52-4,55.2%,14.2,+2.2
Houston,99-81-3,55.0%,13.9,+2.5
CS Northridge,55-45-2,55.0%,-3.1,-0.7
Niagara,40-33-1,54.8%,-0.7,+1.1
Virginia,92-76-5,54.8%,7.0,-0.7
Norfolk St,29-24-1,54.7%,0.4,+2.1
Long Beach St,47-39-3,54.7%,-3.4,-0.8
High Point,65-54-1,54.6%,3.5,-0.1
Indiana St,108-90-7,54.6%,2.5,+0.9
Louisville,99-83-8,54.4%,5.3,+1.0
Nevada,106-89-3,54.4%,5.9,+0.7
Robert Morris,44-37-1,54.3%,-0.2,+0.4
Boise St,101-85-4,54.3%,7.3,+1.6
Lipscomb,57-48-0,54.3%,5.4,+1.6
Army,89-75-2,54.3%,-0.5,-0.4
Austin Peay,45-38-4,54.2%,-2.2,+0.3
UC Irvine,52-44-2,54.2%,8.0,+1.5
Grambling,33-28-1,54.1%,-2.4,+2.1
Youngstown St,53-45-1,54.1%,3.8,+1.1
Vermont,67-57-2,54.0%,10.4,+0.3
Towson,34-29-1,54.0%,8.3,+1.1
Villanova,111-95-3,53.9%,9.1,+0.6
Colgate,77-66-0,53.9%,3.8,+0.5
Kansas City,35-30-0,53.9%,-1.2,+1.7
BYU,58-50-2,53.7%,7.2,-0.2
S Florida,102-88-5,53.7%,-2.4,+0.3
Denver,52-45-1,53.6%,-1.6,+0.6
Auburn,120-104-5,53.6%,6.2,+0.9
Providence,113-98-1,53.6%,3.3,+0.5
Mercer,85-74-2,53.5%,1.5,+0.2
Montana,31-27-0,53.5%,1.2,-1.0
Louisiana Tech,40-35-0,53.3%,9.2,+0.3
Detroit Mercy,56-49-1,53.3%,-6.2,-0.6
W Georgia,8-7-0,53.3%,-2.9,+1.3
Georgia Tech,114-100-1,53.3%,-1.3,+0.3
Mt St Mary's,41-36-0,53.3%,-1.1,+0.9
Ohio,107-94-3,53.2%,2.7,-0.3
Florida,116-102-2,53.2%,7.2,+1.2
Wagner,42-37-2,53.2%,1.8,+0.5
Georgia St,42-37-2,53.2%,1.9,+0.2
St Bonaventure,104-92-7,53.1%,4.2,+0.9
UAB,61-54-1,53.0%,8.6,-0.3
New Hampshire,61-54-2,53.0%,-1.6,+0.6
Fresno St,108-96-3,52.9%,1.0,+0.4
E Texas A&M,9-8-0,52.9%,-1.1,-1.3
Clemson,100-89-5,52.9%,4.9,+0.8
E Tennessee St,82-73-4,52.9%,3.7,+0.5
Belmont,64-57-3,52.9%,5.9,+1.1
N Kentucky,55-49-1,52.9%,6.1,+1.9
Baylor,83-74-6,52.9%,7.0,+0.8
Arkansas,120-107-2,52.9%,4.7,0.0
Utah Valley,37-33-2,52.9%,4.4,+2.1
UCF,102-91-1,52.9%,2.8,+1.5
Cornell,28-25-0,52.8%,1.9,+1.6
Gonzaga,39-35-2,52.7%,20.2,+1.0
St John's,103-93-6,52.6%,1.9,+0.4
Texas A&M,105-95-4,52.5%,3.4,+0.2
Texas,95-86-3,52.5%,6.4,+0.9
Le Moyne,11-10-0,52.4%,-5.7,+1.5
