Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,2-0-0,100.0%,11.0,+6.8
W Georgia,6-3-0,66.7%,-9.4,+2.6
UCSD,48-31-1,60.8%,7.8,+2.6
Florida A&M,43-30-0,58.9%,-4.0,+0.8
SC Upstate,45-32-2,58.4%,-3.5,+0.9
Maryland ES,35-25-2,58.3%,-4.5,-0.2
UConn,126-90-5,58.3%,8.8,+1.7
Indiana St,93-67-5,58.1%,4.1,+1.7
Oakland,100-74-3,57.5%,3.3,+0.2
Omaha,76-57-0,57.1%,-1.2,+1.0
N Alabama,56-42-2,57.1%,2.9,+2.0
Mercyhurst,8-6-1,57.1%,-1.4,+1.1
Utah Valley,89-67-1,57.1%,4.4,+2.3
Kansas City,58-44-1,56.9%,1.3,+0.5
Furman,114-87-4,56.7%,7.3,+1.3
Lafayette,51-39-1,56.7%,-3.8,+0.1
Clemson,112-87-4,56.3%,6.3,+1.8
Yale,95-74-7,56.2%,6.9,+1.3
VCU,128-100-4,56.1%,7.3,+1.2
Sam Houston,78-61-3,56.1%,5.3,+1.5
Nevada,122-96-5,56.0%,6.4,+1.0
Longwood,71-56-1,55.9%,3.4,+0.8
Southern,62-49-1,55.9%,4.8,+1.7
Iowa St,105-83-3,55.9%,7.8,+1.5
Louisiana Tech,105-83-3,55.9%,6.3,+0.1
Nebraska,86-68-1,55.8%,2.8,+1.0
Toledo,116-92-0,55.8%,6.6,+1.2
Navy,69-55-1,55.7%,2.1,+0.4
N Florida,64-51-3,55.7%,-0.1,+0.5
Kansas St,100-80-1,55.6%,4.0,+1.3
Texas A&M-CC,72-58-2,55.4%,2.7,+1.0
Houston,152-123-8,55.3%,12.7,+2.0
Robert Morris,63-51-0,55.3%,1.3,+0.7
S Carolina St,43-35-3,55.1%,-4.0,+0.6
UCF,99-81-2,55.0%,3.4,+1.2
UC Irvine,122-100-7,55.0%,7.1,+0.9
Belmont,124-102-7,54.9%,8.4,+0.4
Penn St,91-75-6,54.8%,2.9,+0.6
Samford,86-71-3,54.8%,3.4,+1.0
NC Central,63-52-2,54.8%,4.7,0.0
UT Martin,69-57-2,54.8%,0.9,-0.4
Middle Tenn,98-81-3,54.8%,3.4,+0.9
Kennesaw St,52-43-2,54.7%,-1.8,+0.7
Jacksonville St,87-72-6,54.7%,4.1,+0.9
NC Wilmington,100-83-4,54.6%,4.5,+1.0
Canisius,66-55-4,54.6%,-0.2,+0.1
Hofstra,108-90-2,54.6%,5.3,+0.7
Villanova,139-116-4,54.5%,9.2,+0.8
Missouri St,85-71-3,54.5%,3.8,+0.9
Morehead St,93-78-2,54.4%,3.0,+0.9
S Florida,69-58-5,54.3%,-0.4,+0.5
Michigan St,132-111-2,54.3%,8.9,+0.9
E Tennessee St,107-90-3,54.3%,5.8,+0.9
E Washington,95-80-2,54.3%,4.1,+0.5
N Colorado,90-76-4,54.2%,3.9,+0.9
Vermont,103-87-5,54.2%,9.1,+0.2
CS Fullerton,71-60-3,54.2%,1.0,+1.5
St Thomas,39-33-0,54.2%,4.8,+0.8
Utah St,111-94-5,54.2%,8.6,+1.7
Jackson St,54-46-2,54.0%,1.3,+1.0
Saint Joseph's,81-69-1,54.0%,0.9,+0.2
Creighton,122-104-4,54.0%,7.1,+1.2
Saint Peter's,83-71-0,53.9%,0.4,+0.5
Seton Hall,104-89-3,53.9%,4.0,+0.8
Rutgers,78-67-4,53.8%,3.6,+1.1
South Dakota,86-74-3,53.8%,1.1,-0.7
Auburn,122-105-4,53.7%,7.8,+0.7
Colgate,88-76-1,53.7%,5.5,+1.2
Lipscomb,89-77-1,53.6%,4.6,+1.3
N Texas,98-85-5,53.6%,5.6,+1.1
N Illinois,61-53-0,53.5%,-1.4,-0.2
North Dakota,70-61-1,53.4%,-1.0,+1.6
New Orleans,47-41-1,53.4%,-2.3,-0.4
Grambling,64-56-2,53.3%,0.9,+1.0
Arkansas St,81-71-1,53.3%,0.3,+0.4
Providence,106-93-0,53.3%,2.9,+0.8
South Carolina,91-80-4,53.2%,1.7,-0.6
California,67-59-3,53.2%,0.2,-0.2
Charleston So,42-37-3,53.2%,-1.4,+1.5
Loyola Chi,110-97-2,53.1%,5.9,+0.3
Lamar,51-45-2,53.1%,1.5,+1.0
Merrimack,51-45-2,53.1%,1.6,+1.1
S Dakota St,111-98-4,53.1%,7.0,+0.7
Jacksonville,60-53-1,53.1%,-2.3,0.0
E Kentucky,78-69-3,53.1%,0.5,+0.1
UT Arlington,87-77-3,53.1%,4.1,+0.7
Cleveland St,79-70-5,53.0%,0.4,+0.1
Oregon,129-115-3,52.9%,6.6,+0.1
Marshall,94-84-2,52.8%,3.5,+0.3
NW State,47-42-2,52.8%,-3.1,+1.1
Towson,86-77-4,52.8%,3.7,+0.7
Monmouth,87-78-1,52.7%,1.3,0.0
UCLA,117-105-5,52.7%,7.7,+1.2
Xavier,117-105-2,52.7%,5.6,+0.3
Chattanooga,99-89-3,52.7%,4.6,+0.2
Vanderbilt,80-72-1,52.6%,3.1,+0.5
N Iowa,91-82-4,52.6%,3.1,+0.5
Arkansas,113-102-3,52.6%,5.7,+0.1
Illinois Chicago,72-65-3,52.6%,-0.7,+0.3
UTEP,73-66-4,52.5%,0.4,-0.8
S Alabama,85-77-2,52.5%,2.1,-0.2
Santa Clara,89-81-3,52.4%,1.4,+0.6
Green Bay,67-61-0,52.3%,-0.8,0.0
Grand Canyon,91-83-2,52.3%,8.4,+0.9
Pittsburgh,81-74-5,52.3%,4.5,+0.7
Baylor,116-106-5,52.3%,9.0,+0.4
Abl Christian,70-64-2,52.2%,4.4,+0.5
Incarnate Word,35-32-1,52.2%,-2.7,-0.1
CS Northridge,59-54-1,52.2%,-1.6,-0.4
Stanford,84-77-5,52.2%,2.1,+0.4
UCSB,96-88-3,52.2%,5.1,0.0
Princeton,84-77-2,52.2%,7.2,+1.3
LIU,36-33-1,52.2%,-0.5,+0.9
Long Beach St,73-67-4,52.1%,-1.8,-0.4
Virginia,123-113-5,52.1%,7.7,-0.3
Texas St,86-79-7,52.1%,3.1,+1.0
Colorado St,99-91-1,52.1%,4.4,+1.1
Bucknell,62-57-1,52.1%,3.0,+0.5
Utah Tech,25-23-1,52.1%,-0.7,-0.9
Tarleton St,38-35-1,52.1%,2.4,+1.5
Texas A&M,102-94-2,52.0%,5.6,+0.6
Queens,26-24-0,52.0%,0.7,+0.6
Saint Mary's,131-121-4,52.0%,11.0,+1.4
Delaware St,27-25-0,51.9%,-4.7,+0.5
Miami,95-88-4,51.9%,5.1,-0.1
Tennessee,122-113-2,51.9%,8.6,+1.1
Liberty,96-89-4,51.9%,9.7,+0.1
Saint Louis,89-83-2,51.7%,2.4,0.0
Evansville,60-56-0,51.7%,0.6,+0.4
Drake,105-98-3,51.7%,6.3,+1.2
St John's,90-84-5,51.7%,4.2,-0.1
Gardner-Webb,62-58-1,51.7%,3.4,+0.8
Davidson,95-89-1,51.6%,3.9,-0.1
New Mexico St,81-76-1,51.6%,8.3,+0.9
North Carolina,131-123-5,51.6%,8.6,+0.4
UMBC,68-64-0,51.5%,0.6,+1.1
Stetson,52-49-2,51.5%,-3.6,+0.4
