Team,ATS Record,Cover %,MOV,ATS +/-
Presbyterian,32-16-2,66.7%,-1.8,+1.5
Yale,72-42-4,63.2%,9.3,+3.0
S Methodist,51-33-2,60.7%,10.6,+1.9
St Fran (PA),50-33-1,60.2%,0.5,+2.1
Le Moyne,12-8-0,60.0%,2.0,+2.4
Alabama,48-33-2,59.3%,8.3,+2.3
LA Tech,78-54-2,59.1%,8.4,+1.2
UCSD,33-23-1,58.9%,4.5,+1.4
Houston,57-40-3,58.8%,15.8,+2.8
Connecticut,55-39-1,58.5%,9.9,+1.5
Fla Gulf Cst,46-33-0,58.2%,3.4,+2.5
St Peters,68-49-0,58.1%,-1.0,+0.5
UCF,54-39-2,58.1%,3.5,+0.2
Villanova,58-42-1,58.0%,11.8,+0.7
S Alabama,69-50-3,58.0%,2.6,+1.7
Abl Christian,40-29-0,58.0%,3.6,+0.4
Vanderbilt,41-30-2,57.8%,7.8,+1.3
Oregon St,71-52-1,57.7%,0.4,+1.1
North Texas,75-55-2,57.7%,5.3,+1.5
Chattanooga,49-36-0,57.7%,6.1,+2.0
Iowa St,57-42-1,57.6%,11.6,+1.1
Wofford,50-37-1,57.5%,7.8,+2.1
N Alabama,35-26-1,57.4%,-0.1,+1.1
Akron,35-26-1,57.4%,9.8,+2.7
NW State,39-29-3,57.4%,-1.8,+0.4
Hampton,39-29-1,57.4%,0.8,+0.6
Sam Hous St,43-32-2,57.3%,7.4,+1.9
BYU,71-53-6,57.3%,10.6,+1.8
Delaware,68-51-2,57.1%,-0.8,+0.9
NC Central,44-33-1,57.1%,5.3,+2.1
Hofstra,65-49-2,57.0%,5.4,+0.8
Utah Valley,61-46-0,57.0%,2.7,+1.8
SE Louisiana,41-31-1,56.9%,-1.3,-0.6
Purdue,63-48-3,56.8%,11.9,+0.9
GA Tech,42-32-1,56.8%,4.5,+2.0
Seton Hall,55-42-3,56.7%,4.7,+0.8
S Car State,47-36-1,56.6%,-3.1,+1.0
Navy,30-23-0,56.6%,1.2,+0.8
New Mexico,43-33-3,56.6%,8.4,+0.8
N Florida,43-33-1,56.6%,0.2,+1.1
Northwestern,52-40-0,56.5%,7.5,+2.5
Duke,53-41-1,56.4%,15.0,+2.0
Furman,41-32-0,56.2%,9.4,+0.3
Morehead St,69-54-3,56.1%,2.9,+1.5
Idaho St,70-55-2,56.0%,-0.9,+1.1
Wake Forest,42-33-2,56.0%,3.6,+1.4
Clemson,52-41-0,55.9%,7.0,+0.8
Alab A&M,52-41-0,55.9%,-7.5,+0.2
St Marys,81-64-3,55.9%,11.9,+1.4
Buffalo,43-34-2,55.8%,3.7,+0.7
Jackson St,48-38-2,55.8%,-1.3,+0.3
Citadel,44-35-2,55.7%,-4.2,-0.3
Xavier,49-39-5,55.7%,8.1,+1.6
Grd Canyon,60-48-2,55.6%,6.4,+0.8
Canisius,56-45-5,55.5%,-0.9,+1.1
Temple,46-37-5,55.4%,1.2,0.0
