Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,5-2-0,71.4%,12.0,+5.1
Southern,44-21-0,67.7%,13.6,+4.1
Utah Tech,32-20-0,61.5%,5.1,+1.2
Norfolk St,38-24-1,61.3%,16.3,+4.1
Alab A&M,49-31-0,61.3%,1.3,+2.1
Beth-Cook,36-23-1,61.0%,8.6,+1.6
Furman,75-48-2,61.0%,14.6,+1.6
Michigan St,101-65-1,60.8%,15.4,+1.5
S Dakota St,73-47-1,60.8%,16.6,+3.4
Houston,95-62-6,60.5%,19.1,+3.9
Longwood,50-33-2,60.2%,6.7,+1.9
N Florida,56-37-2,60.2%,11.3,+2.6
UCSD,30-20-2,60.0%,9.6,+0.7
Nevada,90-62-3,59.2%,10.8,+1.7
NC Central,39-27-2,59.1%,20.4,+1.8
Queens,17-12-1,58.6%,10.1,+1.2
Middle Tenn,79-56-1,58.5%,8.9,+1.6
Utah St,84-60-2,58.3%,13.6,+2.2
Sam Hous St,42-30-1,58.3%,16.1,+1.9
Utah Valley,56-40-0,58.3%,11.1,+2.7
VA Tech,93-67-0,58.1%,11.3,+1.7
UC Irvine,65-47-4,58.0%,15.6,+1.5
NC-Asheville,47-34-0,58.0%,12.2,+1.5
Iowa,99-72-5,57.9%,13.4,+1.5
LA Tech,78-57-1,57.8%,14.7,+1.0
Indiana St,76-56-6,57.6%,7.6,+1.5
Indiana,107-79-0,57.5%,11.4,+0.8
St. Thomas,23-17-0,57.5%,14.7,+2.4
South Dakota,66-49-3,57.4%,10.4,+1.1
Miss Val St,35-26-0,57.4%,-5.8,+0.9
Liberty,64-48-3,57.1%,15.8,+0.6
Lindenwood,16-12-1,57.1%,6.8,-1.1
Colgate,57-43-1,57.0%,11.1,+2.2
Kansas City,53-40-1,57.0%,10.3,+1.7
Bradley,82-62-6,56.9%,8.7,+2.5
Arkansas St,74-56-2,56.9%,6.3,+0.4
Utah,95-72-7,56.9%,13.7,+2.7
Auburn,88-67-5,56.8%,12.2,+2.2
BYU,89-68-6,56.7%,14.1,+1.3
Ohio,81-62-2,56.6%,10.0,+1.2
Oregon St,95-73-1,56.6%,5.5,+1.8
Tarleton St,26-20-1,56.5%,14.6,+0.8
St Bonavent,79-61-1,56.4%,8.8,+1.2
Drake,79-61-1,56.4%,10.9,+1.8
Purdue,89-69-5,56.3%,17.4,+2.9
S Mississippi,68-53-2,56.2%,5.1,+1.8
Central Ark,41-32-2,56.2%,2.2,-0.1
TX-Arlington,69-54-3,56.1%,10.0,+0.5
Belmont,74-58-5,56.1%,13.1,+1.0
UAB,84-66-5,56.0%,12.8,+0.6
Villanova,84-66-1,56.0%,14.7,+0.8
Charlotte,80-63-3,55.9%,4.1,+1.0
