Team,Over Record,Over %,Under %,Total +/-
Sacramento,237-196-7,54.7%,45.3%,+2.2
Portland,243-207-9,54.0%,46.0%,+2.4
Milwaukee,257-219-3,54.0%,46.0%,+1.5
Washington,234-203-9,53.6%,46.5%,+1.1
Philadelphia,225-198-6,53.2%,46.8%,+0.6
Atlanta,226-199-4,53.2%,46.8%,+2.6
Cleveland,235-212-6,52.6%,47.4%,+1.1
Phoenix,256-232-3,52.5%,47.5%,+0.8
Toronto,204-191-1,51.7%,48.4%,+0.4
Utah,225-215-4,51.1%,48.9%,+1.5
Houston,217-213-9,50.5%,49.5%,+0.8
Detroit,210-208-4,50.2%,49.8%,-0.2
LA Lakers,219-218-5,50.1%,49.9%,-0.3
Dallas,208-210-7,49.8%,50.2%,+0.9
Orlando,217-220-6,49.7%,50.3%,-0.1
Charlotte,197-200-5,49.6%,50.4%,-0.1
Indiana,210-215-7,49.4%,50.6%,-0.2
Denver,226-232-4,49.3%,50.7%,+0.7
Boston,197-204-6,49.1%,50.9%,+0.6
Brooklyn,208-217-3,48.9%,51.1%,+0.2
LA Clippers,226-240-9,48.5%,51.5%,+1.0
Golden State,232-248-4,48.3%,51.7%,+0.9
Minnesota,207-222-6,48.3%,51.8%,-0.1
New Orleans,215-231-5,48.2%,51.8%,-0.1
Chicago,223-240-7,48.2%,51.8%,+0.2
San Antonio,200-224-9,47.2%,52.8%,0.0
New York,196-220-6,47.1%,52.9%,-0.5
Okla City,199-231-8,46.3%,53.7%,-1.1
Miami,199-237-1,45.6%,54.4%,-1.1
Memphis,195-234-6,45.5%,54.6%,-1.4
