Team,Over Record,Over %,Under %,Total +/-
New York,36-19-3,65.5%,34.6%,+5.9
San Antonio,48-27-0,64.0%,36.0%,+5.0
Philadelphia,39-22-2,63.9%,36.1%,+4.0
Miami,47-27-0,63.5%,36.5%,+4.5
Brooklyn,39-24-0,61.9%,38.1%,+6.4
Golden State,43-29-0,59.7%,40.3%,+0.9
Sacramento,37-25-0,59.7%,40.3%,+3.1
Portland,38-27-0,58.5%,41.5%,+3.9
Charlotte,32-24-0,57.1%,42.9%,+0.8
New Orleans,33-25-0,56.9%,43.1%,+1.2
Boston,42-32-3,56.8%,43.2%,+2.7
Chicago,33-26-1,55.9%,44.1%,+1.7
Atlanta,33-26-2,55.9%,44.1%,+3.5
Memphis,30-24-1,55.6%,44.4%,+3.8
Indiana,37-30-3,55.2%,44.8%,+5.4
Utah,33-28-1,54.1%,45.9%,+1.6
Washington,30-28-2,51.7%,48.3%,+2.4
Orlando,34-32-0,51.5%,48.5%,0.0
LA Clippers,34-34-2,50.0%,50.0%,+2.7
Milwaukee,29-30-0,49.2%,50.9%,-0.5
Phoenix,33-36-2,47.8%,52.2%,-1.4
Dallas,33-36-0,47.8%,52.2%,+0.5
Detroit,32-36-2,47.1%,52.9%,-2.6
Houston,28-32-1,46.7%,53.3%,+1.3
LA Lakers,38-44-1,46.3%,53.7%,-0.7
Minnesota,28-33-1,45.9%,54.1%,-0.5
Cleveland,31-39-2,44.3%,55.7%,-1.2
Denver,30-42-0,41.7%,58.3%,-3.7
Toronto,25-38-0,39.7%,60.3%,-3.0
Okla City,25-42-1,37.3%,62.7%,-4.0
