Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,6-1-0,85.7%,14.3%,+10.6
Hampton,46-23-1,66.7%,33.3%,+7.1
Lindenwood,12-6-0,66.7%,33.3%,+3.6
Le Moyne,14-8-0,63.6%,36.4%,+5.9
Queens,27-16-1,62.8%,37.2%,+3.5
Oakland,170-104-2,62.0%,38.0%,+5.0
New Orleans,81-50-2,61.8%,38.2%,+5.0
UL Monroe,74-46-1,61.7%,38.3%,+4.0
SE Louisiana,57-36-0,61.3%,38.7%,+4.6
Gardner-Webb,79-51-2,60.8%,39.2%,+3.0
Lehigh,74-50-0,59.7%,40.3%,+5.2
Purdue FW,130-88-4,59.6%,40.4%,+3.9
N Florida,63-43-1,59.4%,40.6%,+4.3
North Dakota,70-48-2,59.3%,40.7%,+1.6
E Texas A&M,13-9-0,59.1%,40.9%,+5.5
Lafayette,51-36-2,58.6%,41.4%,+2.3
AR-Pine Bluff,24-17-0,58.5%,41.5%,+2.9
CS Bakersfield,55-39-0,58.5%,41.5%,+2.5
Wofford,184-131-4,58.4%,41.6%,+2.8
McNeese,66-47-2,58.4%,41.6%,+2.4
South Dakota,98-70-3,58.3%,41.7%,+3.1
Grand Canyon,110-79-2,58.2%,41.8%,+1.0
Idaho St,81-59-1,57.9%,42.1%,+3.6
Idaho,96-70-2,57.8%,42.2%,+2.6
CS Northridge,114-84-1,57.6%,42.4%,+3.6
SIU Edward,61-45-0,57.6%,42.5%,+0.3
SE Missouri St,96-71-1,57.5%,42.5%,+4.6
Buffalo,197-147-4,57.3%,42.7%,+2.0
Colgate,108-82-1,56.8%,43.2%,+1.4
Wake Forest,199-152-6,56.7%,43.3%,+2.1
Maine,30-23-1,56.6%,43.4%,-0.2
NC Asheville,73-56-1,56.6%,43.4%,+1.8
Abl Christian,70-54-0,56.5%,43.6%,+2.5
Hou Christian,22-17-0,56.4%,43.6%,+9.4
Omaha,66-51-1,56.4%,43.6%,+2.9
E Illinois,82-64-2,56.2%,43.8%,+2.1
Kennesaw St,42-33-1,56.0%,44.0%,+1.6
Texas So,92-73-2,55.8%,44.2%,+3.3
Howard,49-39-0,55.7%,44.3%,+2.7
Radford,85-68-1,55.6%,44.4%,+1.7
Iowa,220-177-7,55.4%,44.6%,+2.2
La Salle,130-105-2,55.3%,44.7%,+2.0
Bellarmine,26-21-2,55.3%,44.7%,+0.6
Weber St,196-159-6,55.2%,44.8%,+2.0
Utah,223-181-4,55.2%,44.8%,+2.0
Pittsburgh,242-197-10,55.1%,44.9%,+1.2
VMI,38-31-0,55.1%,44.9%,+3.4
Lipscomb,94-77-1,55.0%,45.0%,+3.6
E Washington,152-125-2,54.9%,45.1%,+2.7
SF Austin,88-73-2,54.7%,45.3%,+1.7
Norfolk St,84-70-1,54.6%,45.5%,+0.4
N Colorado,149-125-5,54.4%,45.6%,+2.3
Portland,112-94-2,54.4%,45.6%,+1.0
Providence,187-157-3,54.4%,45.6%,+1.9
Delaware,122-103-2,54.2%,45.8%,+1.5
Florida Atlantic,130-110-4,54.2%,45.8%,+2.8
Binghamton,26-22-0,54.2%,45.8%,+1.7
Rider,150-127-4,54.2%,45.9%,+1.4
UMass,176-149-1,54.2%,45.9%,+1.7
St Bonaventure,167-142-4,54.1%,46.0%,+2.9
American,68-58-0,54.0%,46.0%,+0.8
Stetson,34-29-0,54.0%,46.0%,+3.9
Northeastern,163-139-3,54.0%,46.0%,+0.8
Colorado St,171-146-8,53.9%,46.1%,+2.4
Auburn,189-162-1,53.9%,46.2%,+1.5
Charlotte,156-134-6,53.8%,46.2%,+2.1
San Jose St,64-55-0,53.8%,46.2%,+2.0
Southern Miss,129-111-2,53.8%,46.3%,+2.0
Notre Dame,222-191-4,53.8%,46.3%,+1.9
Montana,210-181-5,53.7%,46.3%,+1.6
Milwaukee,155-134-1,53.6%,46.4%,+1.8
Belmont,179-155-3,53.6%,46.4%,+2.1
Charleston So,30-26-1,53.6%,46.4%,+0.7
Loyola Mymt,121-105-1,53.5%,46.5%,+1.0
S Utah,78-68-1,53.4%,46.6%,+0.6
C Michigan,110-96-3,53.4%,46.6%,+2.1
Nevada,239-209-3,53.4%,46.7%,+1.0
Oregon St,133-117-3,53.2%,46.8%,+1.4
New Mexico,230-203-3,53.1%,46.9%,+1.1
Duquesne,142-126-2,53.0%,47.0%,+1.7
UMBC,62-55-0,53.0%,47.0%,+1.4
Illinois Chicago,117-104-0,52.9%,47.1%,+1.5
Youngstown St,108-96-3,52.9%,47.1%,+2.1
Incarnate Word,18-16-2,52.9%,47.1%,+2.6
Niagara,136-121-4,52.9%,47.1%,+2.7
E Tennessee St,130-116-1,52.9%,47.2%,+0.9
Boston U,85-76-3,52.8%,47.2%,+1.0
Toledo,189-169-3,52.8%,47.2%,+1.1
Rice,95-85-1,52.8%,47.2%,+1.7
Xavier,277-248-8,52.8%,47.2%,+1.5
Vanderbilt,182-163-7,52.8%,47.3%,+0.6
Arkansas St,136-122-4,52.7%,47.3%,+1.6
Marshall,170-153-4,52.6%,47.4%,+1.5
Wyoming,134-121-4,52.6%,47.5%,+1.7
Samford,134-121-2,52.6%,47.5%,+2.3
Yale,147-133-5,52.5%,47.5%,+1.9
W Michigan,138-125-4,52.5%,47.5%,+1.2
Georgia So,128-116-3,52.5%,47.5%,+1.1
Coastal Car,64-58-1,52.5%,47.5%,-0.4
Oral Roberts,107-97-1,52.5%,47.6%,+1.7
N Arizona,97-88-4,52.4%,47.6%,+2.7
Princeton,174-158-5,52.4%,47.6%,+0.9
Austin Peay,144-131-4,52.4%,47.6%,+3.1
Drake,156-142-5,52.4%,47.7%,+2.0
Bradley,168-153-2,52.3%,47.7%,+1.1
Nicholls,56-51-1,52.3%,47.7%,+2.6
Towson,126-115-0,52.3%,47.7%,+1.8
UNLV,234-214-5,52.2%,47.8%,+1.6
NC Wilmington,143-131-3,52.2%,47.8%,+1.6
Miami OH,132-121-6,52.2%,47.8%,+1.5
Montana St,132-121-0,52.2%,47.8%,+1.0
Northwestern,138-127-11,52.1%,47.9%,+0.4
Denver,125-115-5,52.1%,47.9%,+1.2
UT Martin,89-82-5,52.1%,48.0%,+3.7
St Thomas,38-35-3,52.1%,48.0%,+1.2
Santa Clara,154-142-2,52.0%,48.0%,+0.9
Detroit Mercy,116-107-4,52.0%,48.0%,+2.0
Dayton,247-228-7,52.0%,48.0%,+0.3
North Carolina,373-345-6,52.0%,48.1%,+0.7
Penn,128-119-3,51.8%,48.2%,+2.3
UC Riverside,86-80-3,51.8%,48.2%,+3.0
Purdue,277-259-5,51.7%,48.3%,+1.1
F Dickinson,48-45-1,51.6%,48.4%,+2.5
Brown,80-75-1,51.6%,48.4%,+0.1
LIU,32-30-3,51.6%,48.4%,+1.7
Portland St,131-123-2,51.6%,48.4%,+0.8
Boston College,132-124-4,51.6%,48.4%,+1.1
California,183-172-6,51.6%,48.5%,+0.9
Gonzaga,346-326-6,51.5%,48.5%,+0.4
UCSD,36-34-2,51.4%,48.6%,+1.2
N Dakota St,144-136-3,51.4%,48.6%,+1.1
Jacksonville,55-52-0,51.4%,48.6%,-0.4
Florida St,205-194-10,51.4%,48.6%,+0.7
Campbell,56-53-1,51.4%,48.6%,+0.3
Temple,226-214-8,51.4%,48.6%,+1.0
New Mexico St,159-151-5,51.3%,48.7%,+0.4
St Francis PA,41-39-1,51.3%,48.8%,+1.6
Baylor,206-196-2,51.2%,48.8%,+1.2
Texas A&M-CC,62-59-1,51.2%,48.8%,-0.5
Virginia Tech,168-160-6,51.2%,48.8%,+1.2
Furman,153-146-3,51.2%,48.8%,+0.3
Pepperdine,112-107-2,51.1%,48.9%,+0.4
Arkansas,209-200-6,51.1%,48.9%,+0.8
Oklahoma,214-205-4,51.1%,48.9%,+0.7
W Kentucky,216-207-10,51.1%,48.9%,+1.5
Villanova,294-282-10,51.0%,49.0%,+0.5
Wright St,196-188-3,51.0%,49.0%,+0.2
Troy,103-99-5,51.0%,49.0%,+0.4
UTSA,52-50-0,51.0%,49.0%,+1.0
DePaul,109-105-2,50.9%,49.1%,+0.8
Marquette,224-216-3,50.9%,49.1%,+0.2
Tennessee St,116-112-0,50.9%,49.1%,+1.5
Washington,202-196-3,50.8%,49.3%,+0.6
Harvard,139-135-3,50.7%,49.3%,+0.4
Oregon,251-244-6,50.7%,49.3%,+0.8
Mississippi,190-185-7,50.7%,49.3%,+0.7
Manhattan,117-114-3,50.7%,49.4%,+1.6
Mississippi St,201-196-6,50.6%,49.4%,+0.9
Little Rock,127-124-3,50.6%,49.4%,+0.6
Utah St,236-231-8,50.5%,49.5%,+1.3
Morgan St,47-46-4,50.5%,49.5%,+0.4
George Mason,191-187-4,50.5%,49.5%,+0.2
NC State,199-195-4,50.5%,49.5%,+1.1
N Iowa,202-198-2,50.5%,49.5%,+0.5
Rhode Island,183-180-2,50.4%,49.6%,+0.1
Oklahoma St,196-193-4,50.4%,49.6%,+1.6
Kent St,214-211-10,50.4%,49.7%,+1.7
Georgia St,154-152-2,50.3%,49.7%,+0.6
Minnesota,171-169-1,50.3%,49.7%,+0.2
Texas Tech,185-183-3,50.3%,49.7%,+0.8
Winthrop,95-94-1,50.3%,49.7%,+2.2
William & Mary,109-108-4,50.2%,49.8%,+1.2
Alabama,223-221-5,50.2%,49.8%,+0.2
Indiana,227-225-6,50.2%,49.8%,+0.9
BYU,258-256-6,50.2%,49.8%,+1.4
Murray St,216-215-5,50.1%,49.9%,-0.2
Butler,220-219-13,50.1%,49.9%,+0.9
Arizona,339-339-9,50.0%,50.0%,+0.7
Tulane,103-103-4,50.0%,50.0%,+1.4
