Rank,Hotness Score,Matchup,Time,Location
1,83.0,#4 Memphis  at  #1 Okla City,8:00 PM,Paycom Center
2,79.8,#13 Dallas  at  #18 Orlando,7:00 PM,Kia Center
3,72.8,#14 LA Lakers  at  #22 Chicago,8:00 PM,United Center
4,72.7,#20 Atlanta  at  #17 Miami,7:30 PM,Kaseya Center
5,68.5,#23 Portland  at  #15 Sacramento,10:00 PM,Golden 1 Center
6,64.6,#21 San Antonio  at  #2 Cleveland,7:00 PM,Rocket Arena
7,59.2,#6 Houston  at  #28 Utah,9:00 PM,Delta Center
8,51.0,#12 Indiana  at  #30 Washington,7:00 PM,Capital One Arena
