Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,11-2-0,84.6%,13.2,+6.0
San Antonio,7-2-0,77.8%,3.7,+7.8
Washington,7-3-0,70.0%,-7.8,+1.3
LA Clippers,8-4-0,66.7%,9.1,+6.4
Atlanta,8-5-0,61.5%,2.0,+5.0
New York,9-6-0,60.0%,5.0,+1.3
Houston,9-6-0,60.0%,6.0,+4.2
Chicago,7-5-1,58.3%,-0.9,+0.9
Brooklyn,7-5-0,58.3%,-4.8,+1.0
Memphis,7-6-0,53.9%,9.5,+7.1
Utah,7-6-0,53.9%,-3.8,+3.3
Milwaukee,8-7-0,53.3%,2.9,-0.5
Minnesota,6-6-0,50.0%,4.0,+2.0
Detroit,5-5-1,50.0%,-2.1,+0.5
Dallas,5-5-0,50.0%,-1.5,-0.7
Miami,6-6-0,50.0%,3.3,+0.3
Okla City,6-6-1,50.0%,9.8,+1.3
Toronto,7-7-1,50.0%,-8.7,-4.0
Indiana,5-5-0,50.0%,6.9,+5.9
Golden State,7-8-1,46.7%,0.3,-3.6
Sacramento,6-8-0,42.9%,1.9,-0.6
Philadelphia,6-9-0,40.0%,-0.8,-0.5
Phoenix,4-6-0,40.0%,-1.0,-3.5
New Orleans,5-8-1,38.5%,-10.3,-3.8
LA Lakers,4-7-0,36.4%,0.3,-0.2
Orlando,3-7-1,30.0%,-5.2,-4.6
Portland,3-7-0,30.0%,-9.7,-7.2
Charlotte,3-8-0,27.3%,-3.9,-2.6
Boston,3-10-0,23.1%,5.0,-7.8
Denver,2-7-0,22.2%,-2.6,-4.9
