Rank,Hotness Score,Matchup,Time,Location
1,90.7,#8 Denver  at  #6 LA Clippers,10:00 PM,Intuit Dome
2,86.3,#9 New York  at  #15 Detroit,7:00 PM,Little Caesars Arena
3,84.8,#1 Okla City  at  #7 Memphis,9:30 PM,FedExForum
