Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,11-3-0,78.6%,14.4,+5.9
UCSD,37-22-2,62.7%,11.2,+1.4
Southern,47-28-0,62.7%,9.5,+2.9
Tarleton St,35-21-1,62.5%,14.5,+1.9
Utah Tech,37-24-0,60.7%,6.0,+0.8
Utah Valley,69-45-0,60.5%,12.7,+2.9
S Dakota St,106-71-1,59.9%,12.7,+3.1
Bethune,41-28-1,59.4%,4.7,+1.1
Alabama A&M,55-38-0,59.1%,4.1,+2.2
NC Central,49-34-2,59.0%,16.6,+1.9
Queens,23-16-1,59.0%,10.4,+1.7
Florida A&M,51-36-0,58.6%,2.2,+1.6
South Dakota,92-65-3,58.6%,10.1,+1.3
Norfolk St,42-30-1,58.3%,9.4,+3.7
S Carolina St,40-29-4,58.0%,5.0,+2.8
BYU,222-163-10,57.7%,14.5,+2.0
Sam Houston,47-35-2,57.3%,14.1,+1.5
Lindenwood,20-15-1,57.1%,10.4,-0.4
St Thomas,28-21-0,57.1%,15.4,+2.4
C Arkansas,47-36-3,56.6%,3.1,+0.9
Vermont,73-56-3,56.6%,11.9,+1.4
Utah,220-170-11,56.4%,12.2,+1.8
Longwood,53-41-2,56.4%,5.3,+1.1
N Florida,58-45-2,56.3%,6.2,+2.0
Michigan St,230-180-5,56.1%,15.5,+1.2
Houston,204-160-10,56.0%,11.5,+2.0
Ohio,205-161-4,56.0%,9.5,+1.1
Utah St,206-162-9,56.0%,14.1,+1.8
Hampton,53-42-1,55.8%,5.7,+1.2
Maryland ES,29-23-3,55.8%,0.6,-0.2
Indiana,248-197-4,55.7%,11.8,+1.2
Miss Valley St,40-32-0,55.6%,2.0,+0.8
Iowa St,213-171-10,55.5%,11.7,+1.2
Villanova,209-168-5,55.4%,11.7,+0.9
Bradley,209-169-16,55.3%,7.3,+1.7
Abl Christian,47-38-2,55.3%,13.6,+1.9
NC Asheville,53-43-0,55.2%,9.2,+0.6
Saint Louis,226-184-5,55.1%,8.0,+0.7
Arkansas St,168-137-6,55.1%,9.0,+0.6
Arkansas,214-175-9,55.0%,12.8,+1.1
N Alabama,44-36-1,55.0%,10.7,+1.0
Duke,237-194-13,55.0%,20.7,+1.2
Middle Tenn,173-142-5,54.9%,9.2,+1.0
Presbyterian,45-37-3,54.9%,5.0,+0.2
Texas A&M-CC,51-42-4,54.8%,9.5,+0.9
New Mexico,216-178-10,54.8%,11.9,+1.0
UAB,202-168-9,54.6%,11.4,+0.7
Louisiana Tech,168-140-4,54.6%,11.8,+1.1
Nebraska,205-171-9,54.5%,7.9,+0.8
Auburn,205-171-9,54.5%,9.9,+1.4
Illinois Chicago,194-162-8,54.5%,4.2,0.0
Nevada,190-159-7,54.4%,8.9,+0.7
LIU,37-31-2,54.4%,5.7,+0.7
Colgate,62-52-1,54.4%,6.6,+1.9
North Carolina,226-191-6,54.2%,14.6,+0.5
UT Arlington,84-71-4,54.2%,8.6,-0.1
Liberty,73-62-4,54.1%,9.9,-0.1
Furman,142-121-4,54.0%,9.6,+0.5
Tulsa,199-170-10,53.9%,9.1,+0.5
Southern Miss,165-141-6,53.9%,8.0,+0.5
Purdue,216-185-10,53.9%,14.1,+1.8
Stanford,226-194-8,53.8%,10.9,+0.8
Belmont,92-79-6,53.8%,11.7,+0.9
Denver,167-144-6,53.7%,5.1,+0.8
Akron,185-160-7,53.6%,12.2,+0.9
Gonzaga,202-175-9,53.6%,22.2,+1.6
Mississippi St,202-175-12,53.6%,9.8,+0.6
Creighton,218-190-10,53.4%,13.3,+1.0
NC Wilmington,168-147-8,53.3%,7.5,+0.4
Tennessee,218-191-6,53.3%,12.8,+1.2
Weber St,150-132-7,53.2%,12.2,+0.5
Morgan St,42-37-1,53.2%,5.7,+0.4
Colorado,211-186-9,53.2%,9.4,+1.0
Michigan,218-193-4,53.0%,9.9,+0.5
AR-Pine Bluff,36-32-1,52.9%,1.2,+0.4
San Diego St,199-177-9,52.9%,11.0,+0.4
Clemson,203-181-5,52.9%,9.7,+0.8
Indiana St,185-165-8,52.9%,5.6,+1.0
West Virginia,209-187-3,52.8%,10.8,+1.0
Memphis,229-205-13,52.8%,13.1,+1.0
Iowa,221-198-10,52.7%,11.6,+0.9
Wisconsin,222-199-10,52.7%,13.2,+1.0
Ohio St,234-210-8,52.7%,13.9,+0.9
Xavier,221-199-10,52.6%,12.7,+1.0
Oklahoma,201-181-5,52.6%,13.0,+1.1
UCLA,236-213-7,52.6%,11.4,+0.5
Florida St,201-183-11,52.3%,8.8,+0.2
Virginia,203-185-7,52.3%,11.2,+0.5
Davidson,160-146-4,52.3%,13.8,+0.4
Maryland,210-192-10,52.2%,13.6,+0.1
UTEP,191-175-9,52.2%,8.6,+0.3
Wright St,186-171-7,52.1%,8.6,+0.8
Texas Tech,213-196-4,52.1%,10.6,+0.7
Green Bay,177-163-7,52.1%,6.4,+0.2
Kansas St,196-181-6,52.0%,9.9,+0.7
G Washington,185-171-5,52.0%,6.8,+0.4
UTSA,80-74-4,52.0%,5.3,+0.9
Butler,205-190-11,51.9%,11.5,+1.0
Kansas,220-204-8,51.9%,17.9,+1.3
UCF,142-132-7,51.8%,7.8,+0.4
Virginia Tech,199-185-4,51.8%,8.5,+0.6
Illinois,204-190-14,51.8%,12.9,+1.0
