Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,15-7-0,68.2%,1.7,+4.7
NC Central,65-41-3,61.3%,0.2,+1.5
SE Louisiana,75-48-2,61.0%,-2.2,+0.9
UT Arlington,103-70-6,59.5%,0.4,+1.7
Kansas,98-67-4,59.4%,12.3,+2.3
Utah Valley,64-46-1,58.2%,4.3,+2.6
St Thomas,29-21-2,58.0%,6.4,+2.3
Florida A&M,94-70-0,57.3%,-7.9,+1.3
Cornell,165-123-5,57.3%,-1.6,+1.4
Robert Morris,84-63-2,57.1%,-0.7,+0.5
Le Moyne,24-18-1,57.1%,1.0,+3.3
Michigan St,133-100-4,57.1%,8.9,+1.2
Tarleton St,37-28-0,56.9%,3.0,+1.0
Stony Brook,73-56-4,56.6%,-1.3,+0.9
Texas A&M-CC,65-50-3,56.5%,0.6,+1.0
Mississippi St,183-142-8,56.3%,1.2,+0.7
S Dakota St,81-63-1,56.3%,2.4,+2.0
Presbyterian,86-67-4,56.2%,-3.9,+0.5
Wofford,159-124-3,56.2%,2.6,+0.7
North Carolina,132-103-9,56.2%,8.1,+1.3
E Tennessee St,98-77-7,56.0%,3.4,+0.9
Valparaiso,138-109-5,55.9%,1.6,+0.7
C Arkansas,86-68-5,55.8%,-5.8,+0.4
Lindenwood,29-23-0,55.8%,1.6,+0.3
UAB,155-123-4,55.8%,5.5,+1.0
Gonzaga,73-58-2,55.7%,15.1,+2.0
Ohio,184-147-5,55.6%,2.6,+0.5
Boston U,80-64-0,55.6%,0.6,+0.2
UCSD,31-25-1,55.4%,1.8,+1.0
NW State,73-59-3,55.3%,-3.9,+0.1
Campbell,68-55-1,55.3%,-3.2,+1.2
Colgate,53-43-2,55.2%,-0.5,+0.6
Nevada,143-116-4,55.2%,1.8,+1.1
Akron,138-113-8,55.0%,6.0,+0.5
Hampton,79-65-2,54.9%,-1.1,+0.6
Hou Christian,85-70-3,54.8%,-5.3,+0.2
Boise St,165-136-4,54.8%,4.4,+1.2
NC Asheville,65-54-2,54.6%,-1.9,0.0
Norfolk St,60-50-0,54.6%,-1.7,+1.5
UMass Lowell,61-51-1,54.5%,1.0,+1.5
W Kentucky,161-135-7,54.4%,2.6,+0.2
UC Davis,137-115-4,54.4%,-2.0,+0.3
Auburn,172-145-13,54.3%,0.8,+1.0
Yale,123-104-4,54.2%,1.6,+1.2
Queens,26-22-4,54.2%,-0.2,+0.8
Maryland,150-127-6,54.2%,5.3,+0.3
BYU,137-116-7,54.2%,6.1,+1.6
Binghamton,79-67-3,54.1%,-4.7,+1.0
Syracuse,145-124-6,53.9%,4.2,+0.7
Charleston,128-110-1,53.8%,4.2,+1.1
UC Irvine,165-142-6,53.8%,2.8,+0.8
Dayton,143-124-11,53.6%,6.0,+1.0
Kentucky,113-98-3,53.6%,9.7,+0.8
Sam Houston,55-48-2,53.4%,5.9,+0.1
Kent St,137-121-9,53.1%,4.8,+0.6
Creighton,137-121-4,53.1%,5.4,+0.8
George Mason,166-147-6,53.0%,2.7,+0.9
Princeton,122-108-5,53.0%,1.5,-0.4
Arkansas St,179-159-10,53.0%,1.8,+0.2
Texas,152-135-5,53.0%,5.5,+0.2
