Rank,Hotness Score,Matchup,Time,Location
1,84.1,#10 Atlanta  at  #9 San Antonio,8:00 PM,Frost Bank Center
2,76.3,#16 Philadelphia  at  #19 Milwaukee,8:00 PM,Fiserv Forum
3,66.8,#20 LA Clippers  at  #11 Orlando,7:00 PM,Kia Center
4,60.2,#24 Sacramento  at  #22 Memphis,8:00 PM,FedExForum
