Team,ATS Record,Cover %,MOV,ATS +/-
Denver,600-528-22,53.2%,2.9,+0.5
Okla City,613-543-18,53.0%,2.3,+0.5
Utah,559-508-17,52.4%,1.0,+0.3
San Antonio,607-557-25,52.2%,3.5,+0.4
Phoenix,580-533-17,52.1%,1.2,+0.4
New York,555-516-12,51.8%,-1.0,+0.5
Boston,615-585-19,51.3%,3.5,+0.4
Memphis,530-509-22,51.0%,0.1,+0.4
Dallas,583-560-25,51.0%,2.1,0.0
Brooklyn,526-508-24,50.9%,-1.4,0.0
Philadelphia,532-514-21,50.9%,-0.5,0.0
Miami,607-589-24,50.8%,2.1,+0.2
Golden State,560-547-24,50.6%,2.6,+0.1
Orlando,540-529-23,50.5%,-0.7,+0.2
Toronto,561-552-19,50.4%,0.9,+0.4
Indiana,541-533-25,50.4%,0.9,+0.3
Houston,544-537-18,50.3%,1.8,+0.3
Chicago,513-512-11,50.1%,-0.3,+0.1
Charlotte,457-467-21,49.5%,-3.4,-0.1
Atlanta,521-536-12,49.3%,-1.0,-0.3
Sacramento,499-516-24,49.2%,-1.5,-0.3
Milwaukee,499-517-19,49.1%,0.5,-0.7
LA Clippers,523-543-14,49.1%,1.5,+0.1
Detroit,511-531-27,49.0%,-0.6,-0.1
Cleveland,518-545-24,48.7%,0.9,-0.3
New Orleans,499-540-21,48.0%,-1.2,-0.2
Portland,515-571-14,47.4%,-1.7,-0.8
LA Lakers,551-619-27,47.1%,0.6,-0.5
Washington,482-542-25,47.1%,-2.5,-0.3
Minnesota,493-560-16,46.8%,-1.1,-0.4
