Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,6-2-0,75.0%,25.0%,+8.6
Le Moyne,12-4-0,75.0%,25.0%,+4.5
N Alabama,25-9-0,73.5%,26.5%,+10.3
UCSD,23-11-1,67.7%,32.4%,+8.7
Princeton,14-7-2,66.7%,33.3%,+6.0
U Mass,23-12-0,65.7%,34.3%,+3.7
La Salle,15-8-1,65.2%,34.8%,+3.7
Howard,41-22-0,65.1%,34.9%,+3.2
Ohio St,32-18-0,64.0%,36.0%,+4.7
North Dakota,62-35-1,63.9%,36.1%,+4.5
SE Louisiana,30-17-1,63.8%,36.2%,+5.9
Florida Intl,98-56-2,63.6%,36.4%,+4.7
Gard-Webb,24-14-2,63.2%,36.8%,+5.1
Iowa St,38-23-1,62.3%,37.7%,+4.2
Radford,24-15-0,61.5%,38.5%,+1.9
E Kentucky,97-64-1,60.3%,39.8%,+5.3
Wofford,78-52-2,60.0%,40.0%,+2.6
Minnesota,30-20-1,60.0%,40.0%,+2.2
Hampton,42-28-0,60.0%,40.0%,+4.1
Bradley,19-13-0,59.4%,40.6%,+3.4
SE Missouri,102-70-0,59.3%,40.7%,+3.5
UTSA,51-35-2,59.3%,40.7%,+2.5
Lindenwood,16-11-1,59.3%,40.7%,+3.4
CS Fullerton,83-58-0,58.9%,41.1%,+4.8
Youngs St,82-58-1,58.6%,41.4%,+3.6
Charlotte,55-39-3,58.5%,41.5%,+2.5
Fordham,14-10-1,58.3%,41.7%,+3.6
Ball St,14-10-0,58.3%,41.7%,+4.8
W Virginia,53-38-2,58.2%,41.8%,+4.9
Iowa,25-18-1,58.1%,41.9%,+3.1
Central Ark,25-18-1,58.1%,41.9%,+1.1
Cornell,18-13-0,58.1%,41.9%,+1.7
Idaho St,102-74-2,58.0%,42.1%,+3.0
TX-Pan Am,33-24-1,57.9%,42.1%,+1.5
Sac State,96-70-4,57.8%,42.2%,+3.9
Baylor,46-34-0,57.5%,42.5%,+3.4
Fresno St,50-37-2,57.5%,42.5%,+1.1
Portland St,94-70-3,57.3%,42.7%,+4.0
Queens,12-9-1,57.1%,42.9%,+1.3
Wake Forest,24-18-0,57.1%,42.9%,+1.8
Monmouth,52-39-1,57.1%,42.9%,+3.4
LSU,20-15-0,57.1%,42.9%,+5.0
W Georgia,4-3-0,57.1%,42.9%,+3.3
Bucknell,17-13-1,56.7%,43.3%,+2.4
Columbia,17-13-2,56.7%,43.3%,+2.8
Presbyterian,17-13-0,56.7%,43.3%,+5.5
Saint Louis,17-13-0,56.7%,43.3%,+0.7
Lehigh,13-10-1,56.5%,43.5%,+1.1
Lipscomb,39-30-1,56.5%,43.5%,+1.3
Weber St,87-67-1,56.5%,43.5%,+2.4
Delaware St,35-27-0,56.5%,43.6%,+3.3
TX A&M-CC,31-24-1,56.4%,43.6%,+0.7
S Alabama,85-66-4,56.3%,43.7%,+3.5
Evansville,18-14-1,56.3%,43.8%,+5.6
Tarleton St,18-14-0,56.3%,43.8%,+2.0
Washington,96-75-0,56.1%,43.9%,+2.3
Alcorn St,46-36-1,56.1%,43.9%,+3.8
