Team,ATS Record,Cover %,MOV,ATS +/-
Dartmouth,8-0-1,100.0%,10.5,+4.0
VCU,7-1-0,87.5%,10.1,+3.9
Ball St,5-1-1,83.3%,10.7,+2.9
Kent St,7-2-1,77.8%,15.3,+3.9
South Carolina,10-3-0,76.9%,12.6,+6.3
Missouri,12-4-0,75.0%,9.8,+2.5
Brown,13-5-1,72.2%,4.9,+2.0
Boston U,10-4-0,71.4%,5.8,+6.0
Utah Valley,36-15-0,70.6%,8.8,+4.3
Butler,14-6-0,70.0%,7.7,+3.7
Arkansas,9-4-0,69.2%,11.5,+6.7
Nebraska,20-9-0,69.0%,7.8,+6.9
Toledo,2-1-0,66.7%,19.0,-0.3
Purdue,14-7-0,66.7%,16.1,+4.6
S Illinois,4-2-1,66.7%,11.4,+0.4
UConn,14-7-0,66.7%,8.3,+3.8
Nevada,17-9-1,65.4%,7.6,+3.2
UCLA,45-24-1,65.2%,9.3,+3.6
Texas Tech,22-12-0,64.7%,9.2,+4.5
Robert Morris,42-23-0,64.6%,-0.5,+1.9
Maine,16-9-0,64.0%,3.1,+2.9
Missouri St,7-4-0,63.6%,10.2,+1.3
Wichita St,7-4-1,63.6%,7.4,+3.7
Saint Joseph's,12-7-0,63.2%,0.6,+0.9
SC Upstate,17-10-0,63.0%,-3.5,+1.4
Santa Clara,52-31-1,62.7%,0.7,+2.3
Wisconsin,10-6-1,62.5%,6.7,+2.4
Alabama,8-5-1,61.5%,3.9,+2.6
Portland St,56-35-5,61.5%,2.3,+2.0
Mississippi St,8-5-0,61.5%,13.9,+6.6
NJIT,22-14-2,61.1%,-1.4,+1.3
N Texas,45-29-3,60.8%,3.4,+1.8
Texas A&M-CC,32-21-1,60.4%,2.3,+0.2
USC,38-25-0,60.3%,5.1,+1.4
Kentucky,12-8-2,60.0%,12.0,+0.9
Dayton,6-4-0,60.0%,2.8,-0.6
Creighton,12-8-1,60.0%,12.8,+3.5
St Bonaventure,6-4-0,60.0%,8.9,+2.9
Lafayette,12-8-0,60.0%,-7.2,-1.3
Cornell,9-6-1,60.0%,4.3,+3.7
Alcorn St,48-32-3,60.0%,-3.4,+1.2
Arkansas St,46-31-2,59.7%,1.2,+1.1
Saint Peter's,46-31-1,59.7%,2.8,+2.7
Merrimack,34-23-1,59.7%,3.5,+3.0
Murray St,38-26-1,59.4%,10.6,+1.3
St Thomas,19-13-2,59.4%,4.0,+1.3
Virginia Tech,16-11-0,59.3%,2.9,+1.6
NC Greensboro,26-18-0,59.1%,8.9,+2.9
Mercer,26-18-0,59.1%,5.0,+1.2
Drake,10-7-1,58.8%,7.1,+2.8
Tarleton St,20-14-0,58.8%,1.1,+1.2
Miami,17-12-0,58.6%,1.4,+3.1
Lamar,24-17-2,58.5%,2.0,+2.3
Hou Christian,24-17-1,58.5%,-3.9,+2.3
Binghamton,14-10-0,58.3%,-4.7,+0.7
Villanova,14-10-0,58.3%,7.5,+0.4
