Rank,Hotness Score,Matchup,Time,Location
1,94.8,#5 LA Clippers  at  #8 Denver,10:00 PM,Ball Arena
2,85.0,#12 Milwaukee  at  #11 Indiana,6:00 PM,Gainbridge Fieldhouse
3,82.5,#15 Detroit  at  #9 New York,7:30 PM,Madison Square Garden
4,74.5,#17 Orlando  at  #3 Boston,8:30 PM,TD Garden
