Rank,Hotness Score,Matchup,Time,Location
1,81.5,#3 Boston  at  #17 Detroit,7:00 PM,Little Caesars Arena
2,71.5,#21 Atlanta  at  #16 Miami,7:30 PM,Kaseya Center
3,70.9,#20 San Antonio  at  #8 Houston,9:30 PM,Toyota Center
4,69.8,#11 LA Clippers  at  #24 Chicago,8:00 PM,United Center
5,66.9,#22 Philadelphia  at  #7 New York,7:00 PM,Madison Square Garden
6,64.4,#23 Toronto  at  #14 Indiana,7:00 PM,Gainbridge Fieldhouse
7,62.4,#15 Sacramento  at  #27 Utah,9:00 PM,Delta Center
8,53.8,#1 Okla City  at  #28 Brooklyn,7:30 PM,Barclays Center
9,43.1,#25 Portland  at  #30 Washington,7:00 PM,Capital One Arena
