Team,Over Record,Over %,Under %,Total +/-
Cleveland,291-246-7,54.2%,45.8%,+1.2
New Orleans,181-160-2,53.1%,46.9%,+0.9
Philadelphia,249-222-6,52.9%,47.1%,+1.4
Phoenix,218-195-3,52.8%,47.2%,+0.5
Milwaukee,335-300-6,52.8%,47.2%,+1.4
Okla City,276-256-10,51.9%,48.1%,+0.7
Portland,192-179-5,51.8%,48.3%,+2.0
Boston,383-358-7,51.7%,48.3%,+0.8
Sacramento,163-153-7,51.6%,48.4%,+0.6
Washington,151-143-2,51.4%,48.6%,+0.8
Toronto,272-258-6,51.3%,48.7%,0.0
Atlanta,196-186-4,51.3%,48.7%,+1.3
Detroit,139-133-3,51.1%,48.9%,+0.8
Minnesota,216-210-3,50.7%,49.3%,+0.3
Miami,262-255-3,50.7%,49.3%,+0.3
San Antonio,215-210-4,50.6%,49.4%,+0.7
Denver,295-290-5,50.4%,49.6%,+1.3
Houston,243-239-13,50.4%,49.6%,+0.1
Charlotte,136-138-1,49.6%,50.4%,+2.1
Utah,240-244-4,49.6%,50.4%,+0.4
Golden State,342-352-10,49.3%,50.7%,-0.1
LA Clippers,277-290-10,48.9%,51.2%,+0.1
Indiana,206-222-4,48.1%,51.9%,+0.1
Dallas,198-216-5,47.8%,52.2%,0.0
New York,170-187-3,47.6%,52.4%,+0.1
Brooklyn,137-153-3,47.2%,52.8%,-1.2
LA Lakers,196-220-3,47.1%,52.9%,-1.0
Memphis,180-205-9,46.8%,53.3%,-0.3
Orlando,127-147-2,46.4%,53.7%,-1.3
Chicago,132-167-2,44.2%,55.9%,-1.3
