Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,398-329-10,54.8%,-3.8,+1.3
Boston,372-309-15,54.6%,-3.1,+2.0
Okla City,432-387-21,52.8%,-5.7,+0.5
Golden State,401-364-16,52.4%,-5.4,+0.4
Denver,385-355-16,52.0%,-4.3,+0.9
Miami,382-360-18,51.5%,-4.6,+0.9
New Orleans,523-496-18,51.3%,-5.0,+1.2
Memphis,482-461-15,51.1%,-5.2,+0.9
Indiana,447-430-24,51.0%,-4.4,+1.0
Toronto,464-450-23,50.8%,-4.9,+0.7
Sacramento,539-525-24,50.7%,-6.1,+0.3
Chicago,490-486-13,50.2%,-5.1,+0.6
New York,544-546-18,49.9%,-5.9,+0.5
Houston,387-391-12,49.7%,-4.9,+0.9
Philadelphia,496-502-16,49.7%,-6.3,+0.3
San Antonio,303-307-8,49.7%,-5.5,0.0
Brooklyn,539-552-21,49.4%,-6.2,+0.2
Orlando,507-520-24,49.4%,-6.2,+0.2
Utah,414-426-16,49.3%,-5.6,+0.3
Detroit,488-507-26,49.1%,-6.0,+0.3
Charlotte,561-583-30,49.0%,-6.9,0.0
LA Lakers,412-434-13,48.7%,-5.8,+0.5
Phoenix,402-424-13,48.7%,-6.0,+0.2
Cleveland,414-439-14,48.5%,-6.7,-0.3
Washington,543-578-26,48.4%,-6.5,+0.1
Portland,474-505-15,48.4%,-6.6,-0.2
Minnesota,492-526-17,48.3%,-6.3,+0.1
Atlanta,499-534-9,48.3%,-5.8,+0.3
Milwaukee,403-436-10,48.0%,-5.9,-0.1
LA Clippers,380-434-7,46.7%,-6.0,-0.1
