Team,ATS Record,Cover %,MOV,ATS +/-
Florida A&M,15-2-0,88.2%,0.1,+4.3
Wisconsin,10-2-0,83.3%,10.7,+5.4
UCSD,18-4-0,81.8%,15.3,+6.3
Florida,16-4-0,80.0%,16.5,+7.8
Omaha,13-4-0,76.5%,3.2,+6.1
Robert Morris,16-5-0,76.2%,4.6,+4.5
UAB,12-4-0,75.0%,6.4,+0.4
Rutgers,3-1-0,75.0%,3.0,+0.1
Creighton,8-3-1,72.7%,4.8,+2.5
Drexel,13-5-0,72.2%,3.2,+2.1
Morgan St,10-4-0,71.4%,-1.1,+3.7
Nebraska,5-2-0,71.4%,6.7,+4.4
Syracuse,12-5-2,70.6%,-3.2,+1.3
G Washington,12-5-0,70.6%,8.1,+5.5
C Connecticut,14-6-0,70.0%,8.9,+3.5
VMI,16-7-0,69.6%,-4.2,+2.2
Georgetown,9-4-1,69.2%,5.3,+4.8
Marshall,11-5-1,68.8%,4.6,+2.4
BYU,11-5-0,68.8%,8.2,+3.0
Wyoming,11-5-0,68.8%,-0.4,+3.0
Liberty,13-6-1,68.4%,8.1,+2.8
Nicholls,13-6-1,68.4%,3.7,+3.5
Binghamton,13-6-0,68.4%,-2.3,+0.7
SE Louisiana,13-6-1,68.4%,4.6,+3.4
Lamar,15-7-1,68.2%,3.0,+3.7
Kennesaw St,15-7-0,68.2%,1.7,+3.1
Duke,10-5-0,66.7%,25.5,+5.0
San Jose St,12-6-1,66.7%,-3.2,+0.9
Bucknell,12-6-1,66.7%,4.8,+3.6
Georgia Tech,10-5-0,66.7%,6.1,+4.5
Chattanooga,12-6-0,66.7%,6.1,+2.9
Utah Valley,12-6-0,66.7%,6.5,+4.2
California,16-8-1,66.7%,-1.6,+0.9
Louisville,14-7-0,66.7%,8.0,+1.9
Charlotte,4-2-0,66.7%,-0.5,+3.3
Rider,10-5-1,66.7%,-3.4,+0.5
Dartmouth,12-6-0,66.7%,3.1,+7.1
N Alabama,14-7-0,66.7%,9.8,+4.6
Queens,14-7-0,66.7%,3.8,+3.0
Portland St,15-8-1,65.2%,2.1,+2.0
Hampton,13-7-0,65.0%,0.1,+4.4
Tennessee St,11-6-0,64.7%,4.8,+4.6
Drake,11-6-0,64.7%,10.1,+4.0
N Iowa,11-6-0,64.7%,5.1,+0.9
Boise St,11-6-0,64.7%,6.6,+0.5
Houston,11-6-0,64.7%,15.2,+1.8
Michigan St,7-4-0,63.6%,10.6,+1.6
Jacksonville St,14-8-0,63.6%,1.0,+3.0
Arizona,12-7-0,63.2%,10.6,+3.3
Iona,15-9-0,62.5%,-1.3,-1.2
St Bonaventure,10-6-0,62.5%,3.2,+0.6
Radford,10-6-0,62.5%,1.4,+3.3
Colorado St,10-6-0,62.5%,9.9,+4.2
Cornell,10-6-0,62.5%,4.4,+1.5
Charleston,13-8-0,61.9%,2.5,-1.1
UC Irvine,13-8-0,61.9%,10.2,+2.4
Cleveland St,8-5-1,61.5%,1.3,+1.9
UCLA,8-5-0,61.5%,7.5,+0.3
Bryant,8-5-0,61.5%,8.9,-0.2
Fresno St,8-5-1,61.5%,-10.2,+0.7
N Illinois,11-7-0,61.1%,-8.9,+1.6
Vermont,11-7-0,61.1%,3.8,-1.7
Little Rock,11-7-0,61.1%,6.6,+4.3
Troy,11-7-0,61.1%,7.2,+2.3
Manhattan,11-7-0,61.1%,1.2,+4.4
Oregon St,11-7-0,61.1%,8.5,+4.2
UC Riverside,11-7-1,61.1%,1.1,0.0
Miami OH,14-9-1,60.9%,5.3,+2.3
Arkansas,9-6-1,60.0%,2.3,+1.6
