Team,Over Record,Over %,Under %,Total +/-
Denver,433-348-11,55.4%,44.6%,+2.6
Indiana,460-409-17,52.9%,47.1%,+0.7
Milwaukee,467-421-14,52.6%,47.4%,+0.9
San Antonio,376-341-13,52.4%,47.6%,+1.4
Sacramento,515-470-17,52.3%,47.7%,+1.6
Atlanta,502-461-10,52.1%,47.9%,+1.2
Minnesota,522-483-19,51.9%,48.1%,+1.1
LA Lakers,454-427-6,51.5%,48.5%,+0.3
Boston,417-395-5,51.4%,48.7%,+0.5
Houston,417-395-15,51.4%,48.7%,+1.0
Utah,434-419-11,50.9%,49.1%,+0.7
Washington,519-502-19,50.8%,49.2%,+0.6
New Orleans,480-468-8,50.6%,49.4%,+0.5
Toronto,457-448-6,50.5%,49.5%,+0.6
Okla City,419-415-14,50.2%,49.8%,+0.7
LA Clippers,425-428-11,49.8%,50.2%,+0.5
Miami,412-415-9,49.8%,50.2%,-0.5
Portland,456-460-8,49.8%,50.2%,+0.5
Golden State,406-413-4,49.6%,50.4%,+0.7
Dallas,389-396-10,49.6%,50.5%,+0.5
Detroit,484-495-10,49.4%,50.6%,+0.2
Cleveland,429-442-9,49.3%,50.8%,0.0
Philadelphia,466-482-15,49.2%,50.8%,0.0
Charlotte,482-501-18,49.0%,51.0%,+0.4
Brooklyn,482-506-15,48.8%,51.2%,+0.3
Chicago,437-460-11,48.7%,51.3%,+0.3
New York,485-522-7,48.2%,51.8%,0.0
Orlando,468-505-18,48.1%,51.9%,-0.5
Phoenix,414-447-12,48.1%,51.9%,-0.4
Memphis,424-467-9,47.6%,52.4%,-0.3
