Team,Over Record,Over %,Under %,Total +/-
Memphis,22-8-0,73.3%,26.7%,+5.4
Cleveland,18-8-0,69.2%,30.8%,+7.2
Utah,19-10-0,65.5%,34.5%,+6.5
Phoenix,19-11-0,63.3%,36.7%,+2.3
Dallas,18-11-0,62.1%,37.9%,+5.6
Houston,18-11-0,62.1%,37.9%,+3.2
New York,16-10-1,61.5%,38.5%,+4.4
Philadelphia,15-10-2,60.0%,40.0%,+0.5
Denver,16-12-0,57.1%,42.9%,+4.8
San Antonio,15-12-0,55.6%,44.4%,-2.4
Minnesota,15-13-0,53.6%,46.4%,-0.2
Sacramento,15-13-0,53.6%,46.4%,+3.3
Atlanta,16-14-0,53.3%,46.7%,+1.5
Detroit,15-14-1,51.7%,48.3%,+3.4
Okla City,13-13-1,50.0%,50.0%,-2.8
New Orleans,14-14-0,50.0%,50.0%,-1.4
Indiana,14-14-2,50.0%,50.0%,-4.4
Miami,15-16-0,48.4%,51.6%,+0.3
LA Lakers,14-15-0,48.3%,51.7%,-1.7
Brooklyn,14-15-0,48.3%,51.7%,+2.7
Chicago,13-14-0,48.2%,51.9%,+2.4
Milwaukee,13-14-0,48.2%,51.9%,-1.4
Golden State,13-15-0,46.4%,53.6%,-2.9
Charlotte,12-14-0,46.2%,53.9%,-2.4
Washington,12-14-0,46.2%,53.9%,-3.4
LA Clippers,11-15-1,42.3%,57.7%,+0.4
Toronto,11-15-0,42.3%,57.7%,-3.6
Orlando,12-18-0,40.0%,60.0%,-2.5
Portland,10-16-1,38.5%,61.5%,-5.1
Boston,11-18-0,37.9%,62.1%,-4.4
