Team,Over Record,Over %,Under %,Total +/-
Utah,1-0-0,100.0%,0.0%,+10.0
Portland,4-1-0,80.0%,20.0%,+8.3
Atlanta,14-6-0,70.0%,30.0%,+6.1
Cleveland,36-17-0,67.9%,32.1%,+4.3
Charlotte,4-2-0,66.7%,33.3%,+10.1
San Antonio,12-6-0,66.7%,33.3%,+5.6
Denver,26-18-0,59.1%,40.9%,+5.8
New York,27-22-0,55.1%,44.9%,+3.5
Miami,17-14-0,54.8%,45.2%,+1.9
Okla City,29-24-2,54.7%,45.3%,-2.0
Houston,20-17-1,54.1%,46.0%,-1.8
Phoenix,20-17-0,54.1%,46.0%,+1.9
Milwaukee,22-19-0,53.7%,46.3%,+0.3
LA Clippers,15-14-1,51.7%,48.3%,+0.2
Memphis,19-18-0,51.4%,48.7%,+2.5
Golden State,17-17-0,50.0%,50.0%,-1.3
Sacramento,19-19-2,50.0%,50.0%,+0.4
Philadelphia,11-11-2,50.0%,50.0%,-0.1
New Orleans,7-7-1,50.0%,50.0%,-0.9
Indiana,16-16-0,50.0%,50.0%,-2.7
Brooklyn,4-4-0,50.0%,50.0%,-7.4
LA Lakers,16-16-0,50.0%,50.0%,-0.4
Minnesota,21-22-0,48.8%,51.2%,-0.5
Boston,26-28-0,48.2%,51.9%,-1.6
Detroit,9-11-0,45.0%,55.0%,+2.7
Toronto,2-3-0,40.0%,60.0%,-9.0
Dallas,11-17-0,39.3%,60.7%,-2.7
Orlando,11-24-0,31.4%,68.6%,-4.7
Chicago,3-11-0,21.4%,78.6%,-8.3
