Team,Over Record,Over %,Under %,Total +/-
Denver,23-12-0,65.7%,34.3%,+6.0
LA Lakers,21-12-0,63.6%,36.4%,+2.8
Utah,21-13-0,61.8%,38.2%,+8.3
New York,21-15-0,58.3%,41.7%,+1.9
Golden State,21-15-0,58.3%,41.7%,-0.9
Houston,18-13-1,58.1%,41.9%,+2.9
New Orleans,21-16-0,56.8%,43.2%,+3.4
Atlanta,21-16-0,56.8%,43.2%,+3.6
Washington,18-16-0,52.9%,47.1%,+2.0
Orlando,19-17-0,52.8%,47.2%,+2.5
Portland,19-17-0,52.8%,47.2%,+1.6
Philadelphia,17-16-0,51.5%,48.5%,+2.3
Detroit,17-17-1,50.0%,50.0%,-0.3
Miami,17-19-0,47.2%,52.8%,+0.9
Okla City,17-19-0,47.2%,52.8%,-0.5
San Antonio,17-19-0,47.2%,52.8%,-0.6
Minnesota,17-19-0,47.2%,52.8%,+2.2
Boston,16-18-0,47.1%,52.9%,+0.1
LA Clippers,16-18-0,47.1%,52.9%,+2.2
Cleveland,17-20-0,46.0%,54.1%,-1.1
Chicago,16-19-0,45.7%,54.3%,-0.1
Phoenix,16-19-0,45.7%,54.3%,-1.8
Sacramento,16-20-0,44.4%,55.6%,-0.9
Dallas,16-20-0,44.4%,55.6%,+0.3
Brooklyn,14-19-0,42.4%,57.6%,-2.5
Milwaukee,15-21-0,41.7%,58.3%,-0.4
Indiana,15-21-0,41.7%,58.3%,-1.9
Memphis,14-21-0,40.0%,60.0%,-1.7
Charlotte,14-21-0,40.0%,60.0%,-0.5
Toronto,14-22-0,38.9%,61.1%,-4.3
