Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,14-7-0,66.7%,1.2,+4.4
Wofford,74-43-0,63.3%,6.4,+3.2
BYU,59-36-3,62.1%,8.1,+2.5
Syracuse,82-52-3,61.2%,3.5,+2.5
Kansas,43-28-2,60.6%,9.6,+1.8
SE Louisiana,69-45-2,60.5%,-1.6,+0.9
Baylor,52-35-4,59.8%,7.3,+1.2
Stony Brook,68-46-3,59.7%,0.9,+1.3
Mississippi St,78-53-3,59.5%,2.5,+1.2
UAB,57-39-2,59.4%,8.7,+1.8
NC Central,54-37-3,59.3%,5.9,+1.3
Boise St,59-41-2,59.0%,8.9,+2.5
Liberty,40-28-0,58.8%,6.9,+0.8
Michigan St,54-38-2,58.7%,7.1,+1.2
W Kentucky,70-50-3,58.3%,3.5,+0.8
NC Asheville,57-41-1,58.2%,2.5,+1.0
San Diego St,43-31-5,58.1%,10.9,+2.3
Florida A&M,79-57-0,58.1%,-8.3,+1.4
St Thomas,29-21-2,58.0%,6.4,+2.3
Utah Valley,53-39-1,57.6%,5.0,+2.5
Arkansas St,78-58-5,57.4%,1.4,+0.8
Dayton,51-38-4,57.3%,7.4,+1.3
UC Davis,72-54-2,57.1%,2.2,+0.9
Presbyterian,73-55-4,57.0%,-1.8,+0.9
Creighton,61-46-1,57.0%,6.6,+1.7
C Arkansas,82-62-5,56.9%,-4.0,+0.5
Robert Morris,70-53-2,56.9%,-1.6,+0.5
Ohio,69-53-4,56.6%,4.4,+0.6
S Alabama,74-57-1,56.5%,2.7,+1.5
UT Arlington,72-56-4,56.3%,1.7,+1.2
Tarleton St,36-28-0,56.3%,3.0,+1.0
Le Moyne,23-18-1,56.1%,0.5,+2.9
Cornell,65-51-0,56.0%,-0.8,+0.9
Saint Mary's,38-30-1,55.9%,9.4,+0.8
Georgia Tech,86-68-0,55.8%,-0.7,+0.4
Buffalo,67-53-2,55.8%,-0.5,+0.1
NW State,67-53-3,55.8%,-6.0,+0.7
Norfolk St,48-38-0,55.8%,3.2,+1.8
Maryland,63-50-3,55.8%,4.3,+1.1
Valparaiso,85-68-3,55.6%,0.1,+0.7
Campbell,60-48-0,55.6%,3.9,+1.4
Texas,70-56-2,55.6%,5.2,+1.1
Sam Houston,46-37-2,55.4%,4.7,+0.6
Saint Peter's,77-62-2,55.4%,1.1,+0.9
S Carolina St,78-63-3,55.3%,-6.5,+0.9
Queens,26-21-4,55.3%,-0.3,+0.8
Loyola Mymt,80-65-5,55.2%,-0.5,+0.4
Villanova,48-39-1,55.2%,7.7,-0.1
UMass Lowell,59-48-1,55.1%,2.9,+1.8
Hou Christian,76-62-3,55.1%,-4.2,0.0
Gonzaga,22-18-1,55.0%,20.0,+1.7
Lindenwood,28-23-0,54.9%,1.4,+0.2
Texas A&M-CC,52-43-1,54.7%,2.6,+0.9
Lehigh,58-48-1,54.7%,-0.2,-0.4
Belmont,41-34-0,54.7%,7.4,+2.2
Colgate,42-35-1,54.6%,2.6,+0.6
Nevada,54-45-1,54.6%,4.9,+1.0
UCSD,30-25-1,54.6%,1.7,+0.9
Penn St,79-66-1,54.5%,0.9,+0.9
Alabama,62-52-3,54.4%,5.8,+2.0
Charleston,50-42-0,54.4%,4.1,+0.7
Memphis,57-48-0,54.3%,5.0,+0.4
Hampton,71-60-2,54.2%,-2.3,+0.5
S Dakota St,48-41-0,53.9%,6.3,+1.4
Cincinnati,55-47-2,53.9%,6.6,+0.1
N Texas,62-53-3,53.9%,2.0,+0.2
Austin Peay,76-65-4,53.9%,0.2,+0.1
Kentucky,49-42-1,53.9%,9.9,+1.3
Houston,29-25-0,53.7%,14.8,+3.0
Dartmouth,73-63-8,53.7%,-2.6,+0.9
TCU,74-64-1,53.6%,0.9,+1.0
Indiana,68-59-1,53.5%,2.8,+0.4
E Washington,68-59-2,53.5%,1.4,+2.4
Notre Dame,76-66-3,53.5%,0.8,+0.1
S Illinois,69-60-4,53.5%,1.4,0.0
Wichita St,54-47-5,53.5%,4.1,-0.2
Montana,54-47-4,53.5%,5.3,+1.6
Boston U,62-54-0,53.5%,1.5,+0.1
Penn,62-54-2,53.5%,-0.1,+0.7
Temple,70-61-5,53.4%,0.8,0.0
West Virginia,70-61-2,53.4%,3.1,+0.7
High Point,55-48-1,53.4%,2.2,-0.3
Illinois,65-57-6,53.3%,3.7,+0.7
Siena,74-65-3,53.2%,-2.1,+0.7
N Arizona,99-87-2,53.2%,-4.7,-0.4
Auburn,52-46-2,53.1%,5.2,+1.4
South Carolina,70-62-1,53.0%,0.8,+1.3
Brown,62-55-5,53.0%,0.0,+0.4
Niagara,90-80-1,52.9%,-2.9,+0.1
Manhattan,90-80-4,52.9%,-2.8,-0.2
Miss Valley St,108-96-0,52.9%,-17.6,-0.1
Hofstra,54-48-2,52.9%,4.4,+0.6
