Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,2-0-0,100.0%,-5.5,+15.0
Omaha,96-58-2,62.3%,-2.3,+1.5
St Thomas,48-30-2,61.5%,3.3,+2.6
UCSD,49-31-0,61.3%,3.6,+1.9
Penn St,77-51-2,60.2%,3.3,+1.8
Wisconsin,77-51-6,60.2%,6.5,+1.6
Nevada,100-68-4,59.5%,5.1,+0.8
Memphis,78-54-2,59.1%,5.4,+1.5
Mercyhurst,17-12-0,58.6%,-5.7,+2.3
Stony Brook,86-61-5,58.5%,-0.2,+0.7
Creighton,84-60-3,58.3%,6.4,+1.4
Florida A&M,69-50-0,58.0%,-5.9,+0.9
Robert Morris,90-66-2,57.7%,-1.4,+0.9
Utah Valley,91-67-2,57.6%,2.3,+2.8
Furman,108-80-1,57.5%,6.4,+1.4
Louisville,85-63-5,57.4%,4.7,+0.6
Queens,35-26-2,57.4%,0.8,+1.3
Houston,88-66-3,57.1%,12.5,+2.8
Colgate,76-57-3,57.1%,4.7,+2.1
Michigan,84-64-1,56.8%,7.5,+2.9
UCF,85-65-1,56.7%,3.2,+2.0
USC,107-82-0,56.6%,5.3,+1.4
Jackson St,76-59-1,56.3%,-1.8,+0.6
S Carolina St,68-53-4,56.2%,-5.1,+0.6
Hampton,74-58-1,56.1%,-2.7,+0.7
Yale,90-71-7,55.9%,5.6,+0.9
Maine,67-53-2,55.8%,-6.9,+1.5
Tenn Tech,97-77-3,55.8%,-4.2,+0.3
Oakland,104-83-4,55.6%,1.3,-0.4
Drake,101-81-3,55.5%,2.5,+1.3
Louisiana Tech,108-87-1,55.4%,4.3,+0.1
Presbyterian,68-55-4,55.3%,-5.6,+0.5
Baylor,95-77-4,55.2%,7.1,+1.0
NC Central,65-53-2,55.1%,0.3,+0.5
Rutgers,50-41-3,55.0%,0.1,+0.4
S Alabama,106-87-2,54.9%,-1.1,-0.1
South Carolina,95-78-2,54.9%,0.7,+0.5
Auburn,107-88-2,54.9%,5.0,+0.1
Niagara,85-70-0,54.8%,-2.6,+0.3
San Diego St,92-76-7,54.8%,7.3,+0.8
Tarleton St,46-38-1,54.8%,-1.9,+1.5
Butler,81-67-4,54.7%,5.0,+0.9
Kansas St,93-77-2,54.7%,1.1,+0.4
UCSB,95-79-1,54.6%,3.3,+0.4
Nebraska,66-55-1,54.6%,2.3,+0.5
SE Louisiana,73-61-3,54.5%,-1.9,+0.1
Santa Clara,92-77-7,54.4%,-0.4,+0.7
Lafayette,80-67-1,54.4%,-4.0,-0.2
Belmont,101-85-6,54.3%,8.3,+0.8
Jacksonville St,101-85-4,54.3%,1.1,+1.2
Fresno St,82-69-1,54.3%,1.3,+0.6
N Illinois,98-83-3,54.1%,-2.6,+0.9
William & Mary,105-89-4,54.1%,-1.2,+0.6
UConn,74-63-3,54.0%,8.7,+1.0
St Bonaventure,84-72-7,53.9%,4.7,+1.2
Saint Peter's,79-68-2,53.7%,0.7,+1.1
Texas A&M-CC,73-63-3,53.7%,1.2,+1.2
San Jose St,74-64-2,53.6%,-8.9,0.0
Alcorn St,67-58-3,53.6%,-3.2,+0.5
Marist,75-65-2,53.6%,-1.5,+1.4
NC Greensboro,107-93-2,53.5%,3.9,+0.9
Virginia,89-78-6,53.3%,7.2,-0.5
Buffalo,98-86-3,53.3%,1.8,+0.5
Oregon St,99-87-3,53.2%,-1.8,+0.4
Arkansas,108-95-1,53.2%,4.8,+1.0
Duke,92-81-3,53.2%,12.9,+0.8
Stetson,76-67-5,53.2%,-4.4,+1.2
E Tennessee St,102-90-5,53.1%,3.8,+0.3
F Dickinson,77-68-1,53.1%,-1.3,+1.5
VCU,87-77-6,53.1%,5.6,+0.5
Maryland,70-62-3,53.0%,5.6,+0.4
Georgia Tech,80-71-1,53.0%,-1.5,+0.5
Campbell,81-72-1,52.9%,-0.6,+1.0
NW State,72-64-2,52.9%,-5.7,+1.4
North Carolina,91-81-8,52.9%,8.1,+0.3
Towson,110-98-5,52.9%,2.4,+0.8
Syracuse,84-75-4,52.8%,1.9,+0.4
Jacksonville,77-69-2,52.7%,-2.3,+0.3
Army,79-71-4,52.7%,-1.9,-0.2
Middle Tenn,110-99-2,52.6%,0.9,+0.4
Wright St,100-90-2,52.6%,5.5,+1.4
App State,91-82-5,52.6%,-0.5,+0.7
Boise St,83-75-3,52.5%,4.7,+0.7
BYU,105-95-7,52.5%,6.6,+0.9
Florida St,75-68-6,52.5%,3.5,-0.1
Grambling,65-59-0,52.4%,-0.1,+1.5
C Arkansas,65-59-5,52.4%,-6.8,0.0
Bucknell,87-79-1,52.4%,1.5,+0.5
E Carolina,55-50-5,52.4%,-0.9,+0.1
Murray St,99-90-3,52.4%,5.6,+0.4
E Washington,103-94-4,52.3%,1.8,+1.1
New Mexico St,81-74-3,52.3%,5.7,+0.7
UC Riverside,82-75-4,52.2%,-1.1,+0.8
