Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,2-0-0,100.0%,-5.5,+15.0
Presbyterian,35-22-2,61.4%,-4.4,+1.2
UCSD,39-25-1,60.9%,5.8,+1.4
Yale,171-115-7,59.8%,3.2,+1.9
Abl Christian,44-31-1,58.7%,3.5,+0.6
Nevada,143-101-7,58.6%,4.8,+1.4
N Alabama,38-27-1,58.5%,0.0,+1.3
Le Moyne,14-10-0,58.3%,2.6,+1.6
SE Louisiana,49-35-1,58.3%,-2.2,0.0
Mercyhurst,7-5-0,58.3%,-8.0,-0.1
Milwaukee,153-113-9,57.5%,0.9,+1.5
Vermont,58-43-2,57.4%,4.7,+1.6
N Florida,52-39-1,57.1%,-3.4,+1.3
Jackson St,57-43-2,57.0%,-2.0,+0.4
St Francis PA,54-41-1,56.8%,-3.9,+1.8
Wisconsin,140-107-7,56.7%,9.1,+1.5
Gardner-Webb,43-33-1,56.6%,-0.9,+1.4
NC Central,52-40-1,56.5%,2.0,+2.1
NW State,48-37-3,56.5%,-2.0,-0.2
Utah Valley,70-54-0,56.5%,3.4,+1.8
Chattanooga,123-95-2,56.4%,5.0,+1.3
Lehigh,40-31-1,56.3%,-0.2,+0.3
Hampton,49-38-1,56.3%,0.7,+0.6
LIU,36-28-1,56.3%,-2.5,+0.9
Norfolk St,59-46-3,56.2%,-0.2,+1.5
Sam Houston,51-40-3,56.0%,5.1,+1.0
Canisius,126-99-9,56.0%,-1.5,+0.5
S Dakota St,103-81-3,56.0%,3.3,+0.8
Miami,123-97-3,55.9%,7.2,+0.8
Florida A&M,64-51-0,55.7%,-6.5,+1.0
Colgate,40-32-3,55.6%,-0.4,+1.5
UCF,81-65-2,55.5%,3.9,0.0
Princeton,152-122-5,55.5%,5.7,+0.9
Monmouth,72-58-2,55.4%,-2.1,+1.1
New Mexico,130-106-8,55.1%,6.8,+0.1
Bucknell,38-31-1,55.1%,1.0,+1.9
Marquette,126-103-2,55.0%,8.3,+0.7
Villanova,132-108-2,55.0%,9.4,+0.7
Houston,112-92-5,54.9%,7.8,+1.6
Grand Canyon,68-56-2,54.8%,5.6,+0.2
Navy,34-28-0,54.8%,-1.3,+0.8
Iowa St,115-95-4,54.8%,9.7,+1.0
FGCU,52-43-0,54.7%,0.7,+1.5
Utah St,152-126-2,54.7%,10.0,+1.9
Duke,129-107-3,54.7%,17.7,+1.0
Creighton,114-95-4,54.6%,9.4,+0.6
Saint Peter's,121-101-3,54.5%,-2.8,+0.6
S Carolina St,55-46-3,54.5%,-3.3,+0.3
Dayton,123-103-6,54.4%,7.4,+1.6
Delaware,112-95-2,54.1%,0.6,+0.9
UT Arlington,89-76-3,53.9%,1.7,+1.0
