Team,Over Record,Over %,Under %,Total +/-
Washington,101-55-2,64.7%,35.3%,+2.3
Detroit,84-68-1,55.3%,44.7%,+1.8
Phoenix,86-71-1,54.8%,45.2%,+0.6
Philadelphia,92-82-2,52.9%,47.1%,+1.2
Milwaukee,96-87-1,52.5%,47.5%,+1.3
Memphis,84-77-4,52.2%,47.8%,+2.1
Toronto,87-81-2,51.8%,48.2%,-0.3
Chicago,76-72-1,51.4%,48.7%,+3.2
Minnesota,77-73-1,51.3%,48.7%,+0.6
Portland,81-77-1,51.3%,48.7%,+2.3
Denver,81-80-2,50.3%,49.7%,+1.8
Utah,82-83-1,49.7%,50.3%,+2.3
Cleveland,91-94-1,49.2%,50.8%,+0.3
Boston,89-92-1,49.2%,50.8%,-0.3
Orlando,69-72-1,48.9%,51.1%,-0.7
Indiana,69-73-1,48.6%,51.4%,+0.8
Golden State,104-111-2,48.4%,51.6%,+0.7
Houston,74-80-6,48.1%,52.0%,-0.9
Atlanta,77-84-0,47.8%,52.2%,+0.9
San Antonio,74-82-1,47.4%,52.6%,-0.6
LA Lakers,70-78-2,47.3%,52.7%,-0.9
Sacramento,72-81-2,47.1%,52.9%,0.0
Miami,79-89-0,47.0%,53.0%,-0.5
Charlotte,66-75-1,46.8%,53.2%,0.0
New Orleans,76-87-1,46.6%,53.4%,-1.8
Okla City,73-84-1,46.5%,53.5%,-1.1
Brooklyn,76-89-2,46.1%,53.9%,+0.3
New York,70-82-2,46.1%,54.0%,-0.9
Dallas,72-87-2,45.3%,54.7%,+0.2
LA Clippers,72-97-2,42.6%,57.4%,+0.1
