Rank,Hotness Score,Matchup,Time,Location
1,94.9,#4 Minnesota  at  #7 Denver,10:00 PM,Ball Arena
2,90.2,#10 Golden State  at  #6 Memphis,8:00 PM,FedExForum
3,73.4,#19 Phoenix  at  #11 Milwaukee,7:30 PM,Fiserv Forum
4,72.2,#18 Orlando  at  #21 San Antonio,8:00 PM,Frost Bank Center
5,64.0,#23 Portland  at  #20 Atlanta,7:30 PM,State Farm Arena
6,60.9,#24 Toronto  at  #22 Chicago,8:00 PM,United Center
7,60.6,#25 Philadelphia  at  #8 New York,7:30 PM,Madison Square Garden
