Rank,Hotness Score,Matchup,Time,Location
1,86.5,#12 LA Lakers  at  #11 Milwaukee,7:30 PM,Fiserv Forum
2,83.9,#13 Sacramento  at  #9 Golden State,10:00 PM,Chase Center
3,62.7,#19 Orlando  at  #26 New Orleans,8:00 PM,Smoothie King Center
4,53.5,#27 Brooklyn  at  #24 Chicago,8:00 PM,United Center
5,41.6,#30 Washington  at  #16 Detroit,7:00 PM,Little Caesars Arena
