Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,237-196-10,54.7%,5.7,+1.6
Philadelphia,232-202-7,53.5%,2.8,+0.3
Memphis,226-199-4,53.2%,2.1,+1.1
Utah,219-198-12,52.5%,4.3,+0.7
Boston,246-223-10,52.5%,7.0,+0.5
Indiana,222-203-14,52.2%,3.3,+0.9
San Antonio,217-200-2,52.0%,2.8,+0.3
Golden State,237-229-12,50.9%,7.0,+0.1
New York,217-211-7,50.7%,1.1,+0.3
Toronto,223-218-7,50.6%,4.0,+0.2
Milwaukee,220-216-12,50.5%,5.7,0.0
LA Clippers,217-215-3,50.2%,4.7,-0.1
Portland,208-208-9,50.0%,0.8,0.0
Denver,219-219-8,50.0%,5.7,+0.5
New Orleans,207-208-7,49.9%,0.4,-0.2
Dallas,212-215-8,49.7%,2.6,+0.3
LA Lakers,208-211-5,49.6%,1.6,+0.2
Detroit,200-203-10,49.6%,-0.6,+0.2
Orlando,198-207-8,48.9%,-0.6,-0.2
Charlotte,197-206-6,48.9%,-0.8,-0.1
Atlanta,209-219-2,48.8%,0.8,-0.6
Washington,200-212-4,48.5%,-1.2,-0.5
Miami,211-224-12,48.5%,2.9,-0.6
Chicago,198-212-6,48.3%,-1.3,-1.4
Phoenix,207-224-3,48.0%,0.7,-0.9
Cleveland,213-236-9,47.4%,3.1,-0.5
Houston,200-224-9,47.2%,3.0,-0.1
Minnesota,193-231-8,45.5%,2.3,-0.3
Brooklyn,187-225-8,45.4%,-1.1,-0.6
Sacramento,180-218-12,45.2%,-1.2,-1.7
