Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,197-153-10,56.3%,2.4,+1.7
Golden State,199-168-8,54.2%,3.7,+0.6
New Orleans,182-159-3,53.4%,0.3,+0.8
Okla City,175-153-8,53.4%,2.0,+0.5
Detroit,181-163-7,52.6%,0.4,+0.9
San Antonio,184-167-7,52.4%,4.5,+0.5
Dallas,182-166-7,52.3%,2.8,+0.4
Miami,197-181-7,52.1%,2.8,+0.5
Portland,167-154-6,52.0%,0.0,0.0
Cleveland,203-188-3,51.9%,2.4,+0.4
Houston,185-176-2,51.3%,2.7,+0.5
Memphis,188-183-7,50.7%,0.8,+0.8
Brooklyn,177-174-7,50.4%,-1.2,+0.4
Boston,178-179-13,49.9%,3.0,0.0
Philadelphia,176-178-6,49.7%,-1.3,-0.3
Chicago,183-186-9,49.6%,-0.5,0.0
Milwaukee,192-197-10,49.4%,1.0,0.0
New York,158-163-4,49.2%,-1.9,-0.4
Toronto,155-160-8,49.2%,0.5,-0.6
Utah,165-174-10,48.7%,1.6,-0.1
LA Clippers,171-181-3,48.6%,1.4,-0.6
Denver,162-175-6,48.1%,2.2,-0.5
LA Lakers,154-168-4,47.8%,1.4,0.0
Orlando,153-174-8,46.8%,-1.9,-1.4
Washington,158-181-9,46.6%,-2.2,-0.7
Charlotte,146-169-6,46.4%,-3.8,-1.0
Sacramento,148-172-9,46.3%,-2.0,-0.4
Atlanta,166-195-0,46.0%,-1.3,-0.4
Minnesota,145-179-3,44.8%,-1.2,-0.8
Phoenix,137-182-7,43.0%,-0.6,-2.2
