Team,ATS Record,Cover %,MOV,ATS +/-
Denver,573-506-20,53.1%,2.9,+0.6
Utah,542-486-17,52.7%,1.5,+0.5
Okla City,578-524-17,52.5%,1.7,+0.4
San Antonio,590-537-23,52.4%,3.7,+0.4
Phoenix,557-516-17,51.9%,1.3,+0.4
Memphis,515-482-21,51.7%,0.3,+0.5
New York,528-498-12,51.5%,-1.3,+0.4
Philadelphia,520-491-21,51.4%,-0.2,+0.2
Dallas,564-534-24,51.4%,2.5,+0.1
Boston,589-564-19,51.1%,3.3,+0.3
Golden State,540-520-23,50.9%,2.6,+0.1
Orlando,522-504-23,50.9%,-0.8,+0.3
Indiana,517-507-25,50.5%,0.9,+0.3
Miami,580-569-23,50.5%,2.1,+0.1
Brooklyn,504-495-23,50.5%,-1.3,0.0
Charlotte,441-440-20,50.1%,-3.0,0.0
Houston,521-522-18,50.0%,1.7,+0.3
Toronto,534-536-19,49.9%,0.8,+0.2
Chicago,490-495-11,49.8%,-0.3,0.0
LA Clippers,506-518-13,49.4%,1.4,+0.2
Sacramento,480-494-24,49.3%,-1.4,-0.3
Cleveland,501-518-23,49.2%,0.6,-0.2
Atlanta,499-518-12,49.1%,-1.0,-0.3
Detroit,489-510-27,49.0%,-0.9,-0.2
Milwaukee,473-498-18,48.7%,0.4,-0.7
New Orleans,481-517-19,48.2%,-0.9,-0.1
Washington,467-516-25,47.5%,-2.1,-0.2
Portland,490-551-14,47.1%,-1.8,-1.0
Minnesota,469-537-16,46.6%,-1.5,-0.4
LA Lakers,524-609-25,46.3%,0.5,-0.7
