Team,Over Record,Over %,Under %,Total +/-
New York,36-19-3,65.5%,34.6%,+5.9
Philadelphia,39-21-2,65.0%,35.0%,+4.1
Miami,47-26-0,64.4%,35.6%,+5.0
San Antonio,48-27-0,64.0%,36.0%,+5.0
Brooklyn,38-24-0,61.3%,38.7%,+6.3
Sacramento,37-25-0,59.7%,40.3%,+3.1
Golden State,42-29-0,59.2%,40.9%,+0.6
Portland,38-27-0,58.5%,41.5%,+3.9
New Orleans,33-25-0,56.9%,43.1%,+1.2
Boston,42-32-3,56.8%,43.2%,+2.7
Charlotte,31-24-0,56.4%,43.6%,+0.4
Indiana,37-30-3,55.2%,44.8%,+5.4
Chicago,32-26-1,55.2%,44.8%,+1.3
Atlanta,32-26-2,55.2%,44.8%,+3.2
Memphis,29-24-1,54.7%,45.3%,+3.6
Utah,32-28-1,53.3%,46.7%,+1.4
Orlando,34-32-0,51.5%,48.5%,0.0
Washington,29-28-2,50.9%,49.1%,+2.3
Milwaukee,29-29-0,50.0%,50.0%,-0.4
LA Clippers,33-34-2,49.3%,50.8%,+2.6
Phoenix,33-36-2,47.8%,52.2%,-1.4
Dallas,32-36-0,47.1%,52.9%,+0.3
LA Lakers,38-43-1,46.9%,53.1%,-0.3
Detroit,31-36-2,46.3%,53.7%,-3.0
Minnesota,28-33-1,45.9%,54.1%,-0.5
Houston,27-32-1,45.8%,54.2%,+1.3
Cleveland,30-39-2,43.5%,56.5%,-1.4
Denver,30-42-0,41.7%,58.3%,-3.7
Toronto,25-37-0,40.3%,59.7%,-2.5
Okla City,25-42-1,37.3%,62.7%,-4.0
