Team,Over Record,Over %,Under %,Total +/-
Washington,123-92-3,57.2%,42.8%,+0.9
Philadelphia,118-93-3,55.9%,44.1%,+1.8
Portland,114-93-6,55.1%,44.9%,+2.9
Phoenix,126-110-0,53.4%,46.6%,+0.6
Atlanta,104-93-3,52.8%,47.2%,+1.8
Houston,105-95-6,52.5%,47.5%,+1.7
Toronto,113-103-0,52.3%,47.7%,0.0
Milwaukee,117-107-1,52.2%,47.8%,+1.2
Chicago,110-101-4,52.1%,47.9%,+1.7
Cleveland,117-108-3,52.0%,48.0%,+0.6
LA Clippers,116-108-6,51.8%,48.2%,+2.9
Indiana,103-101-1,50.5%,49.5%,+0.1
Detroit,106-104-1,50.5%,49.5%,-0.5
Sacramento,111-110-5,50.2%,49.8%,+0.4
New Orleans,107-106-1,50.2%,49.8%,-0.4
Utah,103-105-0,49.5%,50.5%,+1.7
Denver,106-110-4,49.1%,50.9%,+1.4
Minnesota,103-107-3,49.1%,51.0%,-0.8
Orlando,93-97-1,49.0%,51.1%,-0.8
Brooklyn,103-109-1,48.6%,51.4%,0.0
Boston,94-100-2,48.5%,51.6%,+0.3
New York,101-109-4,48.1%,51.9%,-0.1
San Antonio,97-106-4,47.8%,52.2%,-0.3
LA Lakers,101-111-2,47.6%,52.4%,-1.6
Memphis,100-112-6,47.2%,52.8%,-0.8
Charlotte,88-100-1,46.8%,53.2%,-1.4
Okla City,90-108-4,45.5%,54.6%,-0.7
Golden State,106-136-1,43.8%,56.2%,-0.1
Miami,99-128-0,43.6%,56.4%,-1.8
Dallas,83-111-4,42.8%,57.2%,-0.7
