Team,Over Record,Over %,Under %,Total +/-
Washington,479-409-14,53.9%,46.1%,+1.3
Minnesota,476-411-8,53.7%,46.3%,+0.9
Toronto,492-452-9,52.1%,47.9%,+0.5
Denver,489-450-10,52.1%,47.9%,+1.2
San Antonio,468-433-11,51.9%,48.1%,+0.8
Portland,465-444-12,51.2%,48.8%,+0.9
Atlanta,469-448-10,51.2%,48.9%,+1.0
Milwaukee,483-466-9,50.9%,49.1%,+0.6
New Orleans,451-437-8,50.8%,49.2%,+0.4
Indiana,457-444-12,50.7%,49.3%,+0.9
Philadelphia,468-455-12,50.7%,49.3%,+0.3
Cleveland,480-470-9,50.5%,49.5%,+0.4
Phoenix,459-450-9,50.5%,49.5%,+0.1
Boston,503-497-10,50.3%,49.7%,+0.4
Sacramento,432-427-16,50.3%,49.7%,+0.5
Utah,455-450-13,50.3%,49.7%,+0.9
Okla City,450-456-15,49.7%,50.3%,+0.1
Houston,457-468-16,49.4%,50.6%,+0.1
LA Lakers,448-462-6,49.2%,50.8%,-0.4
Detroit,420-435-15,49.1%,50.9%,+0.4
LA Clippers,453-474-18,48.9%,51.1%,+0.3
Miami,467-491-4,48.8%,51.3%,-0.6
Memphis,438-462-16,48.7%,51.3%,+0.3
Chicago,425-452-10,48.5%,51.5%,+0.5
Charlotte,414-445-9,48.2%,51.8%,0.0
Orlando,421-455-10,48.1%,51.9%,-0.6
Brooklyn,428-463-12,48.0%,52.0%,+0.3
Golden State,474-516-13,47.9%,52.1%,-0.3
New York,417-458-14,47.7%,52.3%,0.0
Dallas,438-486-10,47.4%,52.6%,0.0
