Team,Over Record,Over %,Under %,Total +/-
C Arkansas,38-16-1,70.4%,29.6%,+8.7
Holy Cross,28-12-1,70.0%,30.0%,+2.7
SC Upstate,28-13-0,68.3%,31.7%,+5.5
Weber St,25-12-1,67.6%,32.4%,+3.6
New Mexico St,25-12-0,67.6%,32.4%,+6.2
N Kentucky,37-18-1,67.3%,32.7%,+5.4
Tulane,45-22-2,67.2%,32.8%,+5.2
Mercyhurst,4-2-0,66.7%,33.3%,+2.5
Purdue FW,48-26-0,64.9%,35.1%,+6.9
North Dakota,40-22-0,64.5%,35.5%,+5.9
Rhode Island,45-25-1,64.3%,35.7%,+2.6
Stetson,25-14-2,64.1%,35.9%,+4.0
Denver,48-27-0,64.0%,36.0%,+3.8
Milwaukee,37-21-0,63.8%,36.2%,+3.9
Kent St,28-16-1,63.6%,36.4%,+0.6
UCLA,38-22-1,63.3%,36.7%,+1.9
Oral Roberts,46-27-2,63.0%,37.0%,+1.8
NC A&T,34-20-0,63.0%,37.0%,+4.4
Cornell,34-20-1,63.0%,37.0%,+2.9
Stonehill,15-9-0,62.5%,37.5%,+2.7
J Madison,31-19-1,62.0%,38.0%,+4.7
Drake,37-23-1,61.7%,38.3%,+3.9
W Kentucky,32-20-2,61.5%,38.5%,+1.9
New Orleans,24-15-2,61.5%,38.5%,+2.2
McNeese,25-16-1,61.0%,39.0%,+2.8
Lamar,28-18-0,60.9%,39.1%,-0.1
Wofford,31-20-2,60.8%,39.2%,+5.8
Wake Forest,52-34-1,60.5%,39.5%,+3.2
Ball St,29-19-2,60.4%,39.6%,+3.3
NC Asheville,21-14-0,60.0%,40.0%,+1.6
UTSA,24-16-0,60.0%,40.0%,+5.3
Winthrop,25-17-1,59.5%,40.5%,+2.4
Drexel,32-22-0,59.3%,40.7%,+6.1
Syracuse,50-35-1,58.8%,41.2%,+3.0
St Thomas,18-13-1,58.1%,41.9%,+4.4
Virginia Tech,40-29-2,58.0%,42.0%,+2.4
Le Moyne,11-8-0,57.9%,42.1%,+7.3
Montana,30-22-0,57.7%,42.3%,+1.0
