Team,Over Record,Over %,Under %,Total +/-
Mercyhurst,4-0-0,100.0%,0.0%,+10.6
W Georgia,8-2-0,80.0%,20.0%,+8.2
Bellarmine,19-8-0,70.4%,29.6%,+4.0
Hou Christian,31-14-0,68.9%,31.1%,+6.9
S Carolina St,26-14-0,65.0%,35.0%,+7.5
NC Wilmington,37-20-0,64.9%,35.1%,+5.2
Northeastern,35-19-1,64.8%,35.2%,+4.3
Florida Intl,33-18-2,64.7%,35.3%,+4.8
N Colorado,40-22-1,64.5%,35.5%,+5.8
Denver,40-23-1,63.5%,36.5%,+3.2
Youngstown St,36-21-1,63.2%,36.8%,+3.3
The Citadel,29-17-1,63.0%,37.0%,+6.0
Chicago St,31-19-0,62.0%,38.0%,+4.2
N Arizona,31-19-2,62.0%,38.0%,+4.0
E Washington,39-24-0,61.9%,38.1%,+5.0
UMass,47-29-0,61.8%,38.2%,+2.8
Omaha,46-29-1,61.3%,38.7%,+3.4
St Thomas,11-7-0,61.1%,38.9%,+4.9
Robert Morris,25-16-1,61.0%,39.0%,+5.0
Georgetown,50-32-0,61.0%,39.0%,+5.6
Yale,25-16-0,61.0%,39.0%,+3.1
W Illinois,39-25-1,60.9%,39.1%,+2.8
Illinois St,39-25-1,60.9%,39.1%,+3.1
Santa Clara,37-24-0,60.7%,39.3%,+3.2
Bradley,41-27-0,60.3%,39.7%,+3.6
Morgan St,24-16-1,60.0%,40.0%,+4.5
UCSD,15-10-1,60.0%,40.0%,+2.1
Lindenwood,12-8-0,60.0%,40.0%,+0.7
Belmont,40-27-1,59.7%,40.3%,+1.0
Delaware,37-25-0,59.7%,40.3%,+4.0
Georgia So,34-23-1,59.7%,40.4%,+4.1
Louisiana Tech,25-17-0,59.5%,40.5%,+2.3
Baylor,51-35-0,59.3%,40.7%,+2.7
Wisconsin,58-40-3,59.2%,40.8%,+2.8
South Dakota,42-29-1,59.2%,40.9%,+4.2
Prairie View,26-18-0,59.1%,40.9%,+3.9
NC State,49-34-0,59.0%,41.0%,+2.2
Montana St,33-23-0,58.9%,41.1%,+1.3
Oregon St,47-33-0,58.8%,41.3%,+2.3
Missouri St,34-24-0,58.6%,41.4%,+5.4
Grand Canyon,34-24-1,58.6%,41.4%,+2.6
Lipscomb,24-17-0,58.5%,41.5%,+3.4
Wake Forest,52-37-1,58.4%,41.6%,+2.4
Penn,28-20-1,58.3%,41.7%,+2.3
North Carolina,55-40-2,57.9%,42.1%,+1.3
Michigan,55-40-1,57.9%,42.1%,+3.2
Air Force,42-31-2,57.5%,42.5%,+1.1
Gardner-Webb,27-20-0,57.5%,42.6%,+0.8
Stony Brook,27-20-0,57.5%,42.6%,+4.2
San Jose St,54-40-0,57.5%,42.6%,+2.8
Radford,27-20-0,57.5%,42.6%,+2.5
Indiana St,39-29-1,57.4%,42.7%,+1.2
Miami,51-38-0,57.3%,42.7%,+2.4
Utah,48-36-1,57.1%,42.9%,+3.5
Pepperdine,32-24-0,57.1%,42.9%,+5.5
Tulane,55-42-0,56.7%,43.3%,+2.4
Washington,47-36-0,56.6%,43.4%,+3.8
N Dakota St,47-36-1,56.6%,43.4%,+2.8
S Utah,39-30-3,56.5%,43.5%,+3.7
Charleston So,26-20-2,56.5%,43.5%,+3.4
