Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,241-198-10,54.9%,5.8,+1.6
Philadelphia,234-203-7,53.6%,2.8,+0.2
Memphis,227-202-4,52.9%,2.1,+1.0
Utah,223-200-12,52.7%,4.2,+0.7
Boston,247-225-10,52.3%,7.0,+0.5
Indiana,224-207-14,52.0%,3.1,+0.8
San Antonio,219-204-2,51.8%,2.8,+0.2
Toronto,226-220-7,50.7%,4.0,+0.2
Golden State,239-233-12,50.6%,6.9,0.0
LA Clippers,222-217-3,50.6%,4.8,-0.1
Denver,223-220-8,50.3%,5.7,+0.5
Milwaukee,221-219-12,50.2%,5.7,+0.1
New York,217-216-7,50.1%,1.1,+0.2
New Orleans,212-211-7,50.1%,0.4,-0.1
Dallas,216-216-8,50.0%,2.5,+0.3
Portland,211-212-9,49.9%,0.8,0.0
Detroit,202-204-10,49.8%,-0.5,+0.2
LA Lakers,210-213-5,49.7%,1.6,+0.1
Washington,205-213-4,49.0%,-1.2,-0.3
Charlotte,200-208-6,49.0%,-0.8,-0.1
Orlando,199-208-8,48.9%,-0.7,-0.3
Atlanta,211-224-2,48.5%,0.7,-0.7
Miami,213-227-12,48.4%,2.9,-0.6
Chicago,202-216-6,48.3%,-1.4,-1.4
Phoenix,210-225-3,48.3%,0.8,-0.8
Cleveland,215-240-9,47.3%,3.2,-0.5
Houston,201-226-9,47.1%,3.0,-0.1
Minnesota,196-234-8,45.6%,2.3,-0.4
Brooklyn,189-228-8,45.3%,-1.1,-0.5
Sacramento,183-221-12,45.3%,-1.3,-1.7
