Team,ATS Record,Cover %,MOV,ATS +/-
Boston,200-168-6,54.4%,2.1,+1.6
Portland,199-168-7,54.2%,-1.1,+1.5
Memphis,212-180-2,54.1%,-1.8,+0.4
New Orleans,197-173-7,53.2%,-3.3,+0.5
Golden State,193-178-8,52.0%,-0.1,+0.6
Dallas,183-169-7,52.0%,0.3,+0.3
Toronto,188-174-7,51.9%,-1.7,+0.8
Okla City,180-171-7,51.3%,-1.5,0.0
Chicago,200-191-6,51.2%,-1.0,+0.2
Miami,174-169-13,50.7%,-0.6,-0.4
Orlando,186-181-7,50.7%,-3.2,-0.3
Phoenix,186-181-4,50.7%,-1.4,-0.2
San Antonio,180-176-9,50.6%,2.0,+0.3
Charlotte,193-191-6,50.3%,-4.9,+0.2
LA Lakers,172-177-3,49.3%,-2.1,-0.7
LA Clippers,194-200-5,49.2%,-0.6,+0.4
Minnesota,181-188-9,49.1%,-3.4,0.0
Milwaukee,195-204-7,48.9%,-1.3,-0.2
Detroit,191-201-8,48.7%,-2.9,-0.6
Atlanta,197-208-6,48.6%,-2.3,-0.5
New York,177-187-7,48.6%,-3.7,-0.2
Sacramento,181-192-10,48.5%,-5.6,-1.1
Philadelphia,184-201-5,47.8%,-3.3,0.0
Washington,187-205-4,47.7%,-4.3,-0.4
Utah,176-197-9,47.2%,-1.6,-0.5
Denver,171-192-7,47.1%,-1.6,-0.9
Cleveland,181-208-10,46.5%,-2.5,-1.3
Houston,174-200-6,46.5%,-0.9,-0.4
Indiana,179-217-6,45.2%,-2.1,-1.0
Brooklyn,172-214-5,44.6%,-5.6,-1.7
