Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,1006-895-35,52.9%,1.5,+0.4
San Antonio,1010-931-41,52.0%,3.5,+0.5
Boston,1031-967-39,51.6%,3.2,+0.6
Golden State,986-927-41,51.5%,2.2,+0.2
Denver,974-921-37,51.4%,1.9,+0.2
Dallas,975-928-39,51.2%,1.9,+0.1
Miami,1016-969-44,51.2%,1.8,+0.1
Memphis,946-905-32,51.1%,-0.3,+0.3
Indiana,963-925-44,51.0%,0.7,+0.4
Toronto,936-908-35,50.8%,0.3,+0.3
New York,921-895-24,50.7%,-1.9,+0.1
Utah,929-907-37,50.6%,0.6,+0.1
Chicago,925-917-26,50.2%,-0.4,+0.2
Philadelphia,923-923-32,50.0%,-1.2,0.0
New Orleans,896-903-33,49.8%,-1.4,+0.1
Phoenix,927-937-29,49.7%,0.4,-0.3
Houston,933-943-27,49.7%,1.5,+0.3
Portland,909-921-27,49.7%,-1.2,-0.2
Orlando,905-919-38,49.6%,-1.4,-0.2
Milwaukee,917-939-36,49.4%,0.3,-0.4
Detroit,909-933-43,49.4%,-1.0,-0.1
Cleveland,942-969-37,49.3%,0.6,-0.3
LA Clippers,923-955-22,49.2%,0.9,0.0
Charlotte,819-849-35,49.1%,-3.8,-0.2
Sacramento,865-897-45,49.1%,-2.3,-0.4
Brooklyn,898-933-36,49.0%,-2.4,-0.4
Atlanta,907-971-19,48.3%,-1.4,-0.4
LA Lakers,915-1009-34,47.6%,0.3,-0.4
Washington,854-954-39,47.2%,-2.9,-0.4
Minnesota,848-958-28,47.0%,-1.6,-0.3
