2024-04-15,MLB,Cleveland,True,13.8,True,4.6782
2024-04-15,MLB,Minnesota,False,10.533333333333331,True,5.9986
2024-04-15,MLB,Colorado,True,5.466666666666666,True,4.87395
2024-04-15,MLB,Texas,False,3.733333333333333,True,4.771575
2024-04-15,MLB,LA Angels,True,12.2,False,5.6215
2024-04-15,MLB,Toronto,True,3.0,True,3.0291749999999995
2024-04-15,MLB,Pittsburgh,False,13.666666666666666,False,5.47255
2024-04-15,MLB,San Diego,True,2.0,False,5.643775
2024-04-15,MLB,Kansas City,True,5.2,True,4.852225
2024-04-15,MLB,Atlanta,True,2.333333333333333,False,6.178599999999999
2024-04-15,MLB,St. Louis,True,4.666666666666667,True,5.186125
2024-04-15,MLB,Chi Cubs,True,2.8666666666666663,True,4.400325
2024-04-15,MLB,Cincinnati,False,14.2,False,5.55355
2024-04-15,MLB,Washington,True,5.533333333333333,True,6.405175
2024-04-16,NBA,New Orleans,False,5.6,True,5.856175
2024-04-16,NBA,Golden State,False,1.88,True,5.36005
2024-04-16,MLB,Detroit,True,1.1999999999999995,True,5.3168500000000005
2024-04-16,MLB,Minnesota,False,5.266666666666666,True,6.27535
2024-04-16,MLB,Colorado,False,2.4666666666666663,True,5.555350000000001
2024-04-16,MLB,Miami,True,1.4666666666666668,True,6.974425
2024-04-16,MLB,LA Angels,True,7.666666666666666,False,5.907475
2024-04-16,MLB,Toronto,False,8.333333333333332,False,3.83815
2024-04-16,MLB,Cleveland,True,0.5999999999999999,False,5.27365
2024-04-16,MLB,Pittsburgh,False,8.200000000000001,True,5.77135
2024-04-16,MLB,Chi Sox,False,0.0,False,4.507075
2024-04-16,MLB,Milwaukee,False,2.0,True,6.072625
2024-04-16,MLB,Houston,False,2.4,True,5.7646
2024-04-16,MLB,Chi Cubs,True,4.266666666666667,False,5.116375
2024-04-16,MLB,Oakland,False,2.4,True,4.898575
2024-04-16,MLB,Cincinnati,False,7.999999999999999,True,5.890375000000001
2024-04-16,MLB,Washington,False,0.9333333333333332,True,5.626574999999999
2024-04-17,NBA,Philadelphia,True,1.6000000000000003,False,5.093425
2024-04-17,NBA,Chicago,True,2.8666666666666667,False,5.631399999999999
2024-04-17,MLB,Miami,False,2.1333333333333333,False,7.122025
2024-04-17,MLB,Baltimore,True,10.533333333333337,False,6.505975
2024-04-17,MLB,Pittsburgh,False,7.866666666666665,False,5.491
2024-04-17,MLB,Texas,True,6.933333333333334,False,3.9654
2024-04-17,MLB,Milwaukee,False,2.0,True,5.3928
2024-04-17,MLB,Houston,False,2.2,False,4.42845
2024-04-17,MLB,Chi Sox,False,0.0,True,3.507075
2024-04-17,MLB,Chi Sox,False,0.0,True,3.507075
