Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,1-0-0,100.0%,-24.0,+18.5
St Thomas,45-26-2,63.4%,3.0,+3.1
Mercyhurst,12-8-0,60.0%,-4.6,+2.1
Omaha,110-77-2,58.8%,-2.6,+1.1
Memphis,240-169-8,58.7%,8.3,+1.6
UCSD,44-31-0,58.7%,3.1,+1.5
Queens,34-25-1,57.6%,0.9,+1.2
Robert Morris,111-83-2,57.2%,0.8,+0.7
Nevada,236-180-9,56.7%,2.8,+0.6
S Carolina St,81-62-5,56.6%,-2.2,+0.8
Hampton,90-69-1,56.6%,0.2,+0.8
Stony Brook,95-74-5,56.2%,-0.9,+0.5
Florida A&M,82-64-0,56.2%,-5.7,+0.7
Yale,224-179-11,55.6%,2.0,+0.9
Jackson St,85-68-1,55.6%,-1.3,+0.2
Colgate,81-65-4,55.5%,0.1,+1.7
Oakland,160-129-6,55.4%,0.9,-0.2
Jacksonville St,199-161-10,55.3%,-1.7,+0.6
Creighton,232-188-10,55.2%,6.6,+0.8
Utah Valley,97-79-2,55.1%,1.8,+1.9
Wisconsin,206-168-11,55.1%,6.9,+1.0
Louisville,212-175-13,54.8%,6.5,+0.9
Butler,238-198-15,54.6%,6.6,+1.4
NC Central,75-63-2,54.4%,-0.2,+0.5
Texas A&M,232-195-8,54.3%,1.2,+0.1
Duke,242-204-10,54.3%,13.7,+1.2
Tarleton St,45-38-1,54.2%,-2.2,+1.3
S Alabama,235-199-8,54.2%,-0.4,+0.2
VCU,247-210-15,54.1%,5.8,+0.8
Furman,209-178-4,54.0%,0.2,+0.5
Utah,250-213-14,54.0%,3.1,+0.6
Akron,246-211-10,53.8%,4.0,+0.6
Gardner-Webb,92-79-2,53.8%,-1.0,+0.9
Lafayette,92-79-1,53.8%,-2.4,-0.2
Weber St,232-200-7,53.7%,2.2,+0.3
Florida St,170-147-13,53.6%,3.6,+0.6
Campbell,89-77-1,53.6%,-3.8,+0.9
SE Louisiana,75-65-3,53.6%,-3.0,+0.1
Villanova,214-186-10,53.5%,7.2,+1.1
San Diego St,228-199-10,53.4%,4.8,+1.0
Presbyterian,79-69-4,53.4%,-7.6,-0.7
Houston,210-184-8,53.3%,4.0,+1.2
UCF,157-138-5,53.2%,2.7,+0.7
St Bonaventure,208-183-9,53.2%,1.0,+0.2
Wichita St,205-181-10,53.1%,4.9,+0.1
E Tennessee St,154-136-6,53.1%,2.5,+0.3
Cornell,200-177-9,53.1%,-1.3,+0.7
N Texas,236-209-15,53.0%,-1.5,+0.1
Boston College,167-148-13,53.0%,0.0,+0.7
Ohio,253-225-10,52.9%,2.1,+0.3
S Dakota St,146-130-2,52.9%,3.6,+1.1
Miami,183-163-10,52.9%,3.2,+0.7
Navy,102-91-3,52.9%,-1.2,+0.8
F Dickinson,84-75-1,52.8%,-3.1,+1.5
Illinois Chicago,234-209-12,52.8%,-1.9,+0.1
UAB,253-226-10,52.8%,4.3,+0.6
Stetson,86-77-5,52.8%,-4.8,+0.6
Stanford,287-257-13,52.8%,4.4,+0.4
C Arkansas,67-60-6,52.8%,-7.9,-0.2
