Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,2-0-0,100.0%,-5.5,+15.0
UCSD,50-31-0,61.7%,3.7,+2.0
St Thomas,48-30-2,61.5%,3.3,+2.6
Omaha,113-78-2,59.2%,-2.5,+1.3
Mercyhurst,17-12-0,58.6%,-5.7,+2.3
Memphis,244-173-8,58.5%,8.1,+1.6
Queens,36-26-2,58.1%,1.1,+1.5
Robert Morris,113-84-2,57.4%,0.8,+0.7
Nevada,239-181-9,56.9%,2.8,+0.7
S Carolina St,83-64-5,56.5%,-2.3,+0.8
Hampton,92-71-1,56.4%,0.2,+0.9
Stony Brook,100-78-5,56.2%,-1.0,+0.5
Yale,227-180-11,55.8%,2.1,+0.9
Colgate,84-67-4,55.6%,0.1,+1.8
Oakland,162-130-6,55.5%,0.9,-0.1
Jackson St,87-70-1,55.4%,-1.4,+0.1
Florida A&M,82-66-0,55.4%,-5.8,+0.5
Creighton,236-190-10,55.4%,6.7,+0.8
NC Central,78-63-2,55.3%,-0.3,+0.7
Jacksonville St,199-163-10,55.0%,-1.7,+0.6
Wisconsin,207-170-11,54.9%,7.0,+0.9
Louisville,216-178-13,54.8%,6.9,+0.9
Butler,242-200-15,54.8%,6.6,+1.4
Tarleton St,47-39-1,54.7%,-1.9,+1.6
SE Louisiana,79-66-3,54.5%,-3.0,+0.3
Texas A&M,235-197-8,54.4%,1.4,+0.2
Utah Valley,100-84-2,54.4%,1.9,+1.9
Duke,244-205-10,54.3%,13.8,+1.2
Lafayette,96-81-1,54.2%,-2.4,0.0
VCU,249-212-15,54.0%,5.8,+0.8
S Alabama,236-202-8,53.9%,-0.5,+0.1
Weber St,234-201-7,53.8%,2.1,+0.3
Akron,247-213-10,53.7%,4.0,+0.6
Utah,251-217-14,53.6%,3.1,+0.6
Furman,210-182-4,53.6%,0.3,+0.4
Villanova,216-188-10,53.5%,7.1,+1.1
Texas A&M-CC,85-74-5,53.5%,0.4,+1.1
Florida St,172-150-13,53.4%,3.6,+0.5
E Tennessee St,157-137-6,53.4%,2.6,+0.4
UCF,159-139-5,53.4%,2.7,+0.8
San Diego St,230-201-10,53.4%,4.8,+1.0
N Texas,239-209-15,53.4%,-1.4,+0.1
Presbyterian,80-70-4,53.3%,-7.6,-0.7
Campbell,90-79-1,53.3%,-3.9,+0.8
Wichita St,208-183-10,53.2%,4.9,+0.1
Cornell,201-177-9,53.2%,-1.3,+0.7
Gardner-Webb,94-83-2,53.1%,-1.3,+0.7
C Arkansas,69-61-6,53.1%,-7.7,+0.1
Michigan,199-176-2,53.1%,4.4,+1.5
Stanford,290-257-13,53.0%,4.4,+0.5
Houston,211-187-8,53.0%,4.0,+1.2
New Hampshire,79-70-4,53.0%,-5.4,-0.3
Miami,185-164-10,53.0%,3.5,+0.8
Sam Houston,80-71-4,53.0%,2.3,+1.0
Maine,72-64-2,52.9%,-4.5,+1.2
St Bonaventure,208-185-9,52.9%,1.0,+0.2
Davidson,186-166-8,52.8%,5.2,+0.6
S Dakota St,149-133-2,52.8%,3.6,+1.1
Boston College,169-151-13,52.8%,0.1,+0.7
Ohio,256-229-10,52.8%,2.1,+0.2
Illinois Chicago,237-212-13,52.8%,-1.9,+0.1
UAB,256-230-10,52.7%,4.2,+0.6
Grambling,69-62-0,52.7%,-6.3,+1.6
Towson,227-204-10,52.7%,-2.6,+0.4
North Carolina,224-202-12,52.6%,8.1,+0.4
Wofford,221-200-6,52.5%,0.7,+0.6
Stetson,87-79-5,52.4%,-4.8,+0.6
Kansas St,219-199-8,52.4%,2.3,+0.4
Lipscomb,99-90-2,52.4%,0.4,0.0
Temple,214-195-10,52.3%,2.9,+0.2
Drake,228-208-11,52.3%,-0.3,+0.3
Belmont,138-126-7,52.3%,6.8,+0.9
Purdue FW,138-126-5,52.3%,-1.7,+0.1
UConn,212-194-7,52.2%,8.1,+0.9
Princeton,224-205-9,52.2%,3.8,0.0
