Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,516-440-15,54.0%,1.7,+0.6
Denver,492-444-13,52.6%,2.0,+0.4
Golden State,493-449-20,52.3%,2.3,+0.3
San Antonio,535-494-21,52.0%,3.1,+0.2
Boston,574-534-20,51.8%,2.5,+0.3
Indiana,517-481-29,51.8%,0.9,+0.6
Phoenix,474-444-14,51.6%,0.9,+0.4
Miami,551-518-22,51.5%,2.0,+0.2
Orlando,495-466-21,51.5%,-1.2,+0.1
New York,479-451-13,51.5%,-1.7,+0.2
Dallas,510-483-22,51.4%,1.7,+0.2
Philadelphia,490-468-19,51.2%,-0.9,0.0
Utah,465-458-18,50.4%,0.2,0.0
Houston,487-482-13,50.3%,1.6,+0.5
Charlotte,450-450-17,50.0%,-3.0,+0.3
Cleveland,493-498-20,49.8%,0.7,-0.1
Toronto,496-504-18,49.6%,0.3,+0.1
Milwaukee,467-475-19,49.6%,0.4,-0.2
Memphis,480-489-19,49.5%,-0.3,+0.2
Brooklyn,469-480-26,49.4%,-2.0,-0.2
New Orleans,444-461-15,49.1%,-1.2,0.0
LA Clippers,430-455-11,48.6%,0.5,0.0
Portland,433-460-18,48.5%,-1.9,-0.6
Chicago,465-494-14,48.5%,-1.0,-0.3
Sacramento,413-447-16,48.0%,-2.8,-0.8
Atlanta,480-526-11,47.7%,-1.5,-0.6
Detroit,458-503-27,47.7%,-1.2,-0.4
LA Lakers,443-494-23,47.3%,0.5,-0.6
Minnesota,432-502-13,46.3%,-1.6,-0.4
Washington,435-516-21,45.7%,-2.8,-0.5
