Team,ATS Record,Cover %,MOV,ATS +/-
Boston,196-141-3,58.2%,5.2,+1.7
Dallas,241-191-9,55.8%,0.6,+1.8
Miami,222-180-9,55.2%,1.6,+1.4
Denver,195-162-8,54.6%,3.1,+1.7
Indiana,224-191-10,54.0%,1.1,+1.6
Sacramento,233-209-13,52.7%,-2.3,-0.1
Golden State,176-159-5,52.5%,3.5,+1.0
Okla City,190-176-9,51.9%,-0.1,+0.4
San Antonio,212-197-9,51.8%,-1.2,+0.8
Detroit,252-235-13,51.8%,-3.5,+0.8
Philadelphia,213-200-8,51.6%,-1.9,+0.4
New York,234-221-5,51.4%,-1.5,+1.0
Milwaukee,180-170-5,51.4%,2.6,+0.3
Chicago,230-219-6,51.2%,-2.2,+0.4
Toronto,194-187-6,50.9%,0.4,+0.5
Orlando,242-236-10,50.6%,-3.5,+0.1
Phoenix,229-224-4,50.6%,-3.2,-0.2
LA Clippers,183-179-3,50.6%,1.8,-0.1
Memphis,217-216-4,50.1%,-1.5,+0.4
LA Lakers,216-218-6,49.8%,-2.5,-0.4
Brooklyn,229-242-11,48.6%,-3.5,+0.4
New Orleans,222-235-8,48.6%,-2.2,0.0
Minnesota,210-223-4,48.5%,-0.3,+0.8
Portland,216-232-3,48.2%,-3.2,-0.7
Utah,193-209-9,48.0%,-1.3,-0.8
Atlanta,215-237-4,47.6%,-2.0,-0.4
Charlotte,223-246-11,47.6%,-4.1,-0.5
Washington,228-256-11,47.1%,-4.3,-0.4
Houston,187-221-8,45.8%,-2.2,-0.5
Cleveland,175-216-11,44.8%,-1.8,-1.4
