Team,Over Record,Over %,Under %,Total +/-
Minnesota,8-0-0,100.0%,0.0%,+17.1
Houston,9-3-0,75.0%,25.0%,+5.8
Portland,10-4-0,71.4%,28.6%,+5.3
Detroit,7-4-0,63.6%,36.4%,+0.5
Golden State,7-4-0,63.6%,36.4%,-5.4
Washington,6-4-0,60.0%,40.0%,+4.6
LA Lakers,6-4-0,60.0%,40.0%,+1.6
Denver,7-5-0,58.3%,41.7%,-0.3
New Orleans,9-7-0,56.3%,43.8%,+5.0
Orlando,6-5-0,54.6%,45.5%,+2.1
San Antonio,6-5-0,54.6%,45.5%,+1.5
New York,7-6-0,53.9%,46.2%,+0.1
Phoenix,7-6-0,53.9%,46.2%,-1.1
Boston,8-7-0,53.3%,46.7%,-1.9
Philadelphia,5-5-0,50.0%,50.0%,+2.0
Miami,7-7-0,50.0%,50.0%,+4.9
Atlanta,7-7-0,50.0%,50.0%,+3.3
Okla City,4-4-0,50.0%,50.0%,+0.9
Utah,4-4-0,50.0%,50.0%,+0.3
Toronto,8-9-0,47.1%,52.9%,-3.1
Cleveland,7-8-0,46.7%,53.3%,+0.2
Memphis,7-8-0,46.7%,53.3%,+0.3
LA Clippers,5-6-0,45.5%,54.6%,+5.0
Charlotte,5-6-0,45.5%,54.6%,+2.6
Dallas,7-9-0,43.8%,56.3%,+4.5
Chicago,6-8-0,42.9%,57.1%,-2.4
Milwaukee,7-10-0,41.2%,58.8%,-0.3
Indiana,4-6-0,40.0%,60.0%,-9.4
Sacramento,3-5-0,37.5%,62.5%,-2.3
Brooklyn,3-10-0,23.1%,76.9%,-2.4
