Rank,Hotness Score,Matchup,Time,Location
1,99.1,#1 Okla City  at  #3 Cleveland,7:00 PM,Rocket Mortgage FieldHouse
2,87.5,#12 LA Clippers  at  #8 Denver,9:00 PM,Ball Arena
3,73.4,#19 San Antonio  at  #13 Milwaukee,9:30 PM,Fiserv Forum
4,67.0,#23 Chicago  at  #16 Indiana,7:00 PM,Gainbridge Fieldhouse
5,60.6,#22 Detroit  at  #26 Brooklyn,7:30 PM,Barclays Center
6,59.1,#27 Toronto  at  #5 New York,7:30 PM,Madison Square Garden
7,48.9,#29 Portland  at  #28 New Orleans,8:00 PM,Smoothie King Center
8,42.7,#30 Washington  at  #20 Philadelphia,7:00 PM,Wells Fargo Center
