Team,Over Record,Over %,Under %,Total +/-
New Orleans,133-83-4,61.6%,38.4%,+3.3
Le Moyne,40-25-0,61.5%,38.5%,+3.3
Denver,168-119-3,58.5%,41.5%,+2.7
Queens,57-41-2,58.2%,41.8%,+1.7
South Dakota,164-124-4,56.9%,43.1%,+3.5
Grand Canyon,145-110-2,56.9%,43.1%,+1.1
Oregon St,181-138-1,56.7%,43.3%,+1.4
North Dakota,167-128-2,56.6%,43.4%,+2.5
Iowa,184-142-5,56.4%,43.6%,+3.3
Oral Roberts,158-123-2,56.2%,43.8%,+2.0
Montana,172-135-1,56.0%,44.0%,+2.2
N Colorado,165-130-4,55.9%,44.1%,+2.2
Wofford,166-131-5,55.9%,44.1%,+2.2
S Utah,163-129-6,55.8%,44.2%,+2.0
W Georgia,20-16-0,55.6%,44.4%,+0.4
Omaha,166-133-3,55.5%,44.5%,+2.4
Morgan St,112-91-3,55.2%,44.8%,+1.9
Stetson,125-102-3,55.1%,44.9%,+2.1
Youngstown St,165-135-1,55.0%,45.0%,+2.5
Bellarmine,77-63-2,55.0%,45.0%,+2.1
CS Bakersfield,132-108-1,55.0%,45.0%,+1.6
Tulane,160-131-3,55.0%,45.0%,+2.5
Loyola MD,123-101-2,54.9%,45.1%,+1.3
Wake Forest,170-140-6,54.8%,45.2%,+1.4
Cornell,125-103-4,54.8%,45.2%,+3.0
Howard,120-99-3,54.8%,45.2%,+2.6
Long Beach St,167-138-2,54.8%,45.3%,+2.5
Rice,162-134-1,54.7%,45.3%,+1.9
NC Asheville,122-101-5,54.7%,45.3%,+1.3
SC Upstate,122-101-0,54.7%,45.3%,+1.1
Florida St,175-145-7,54.7%,45.3%,+1.1
Samford,159-132-2,54.6%,45.4%,+3.5
Delaware St,114-95-2,54.6%,45.5%,+2.3
Boston College,168-140-5,54.6%,45.5%,+1.5
Milwaukee,168-140-0,54.6%,45.5%,+1.9
C Arkansas,121-101-4,54.5%,45.5%,+2.2
Purdue FW,160-134-4,54.4%,45.6%,+1.7
Indiana St,167-140-2,54.4%,45.6%,+1.4
E Washington,167-140-2,54.4%,45.6%,+2.3
Delaware,161-135-2,54.4%,45.6%,+1.8
Columbia,124-104-6,54.4%,45.6%,+1.9
