Team,Over Record,Over %,Under %,Total +/-
Queens,29-11-0,72.5%,27.5%,+8.0
Le Moyne,17-8-0,68.0%,32.0%,+5.8
Idaho St,140-74-1,65.4%,34.6%,+6.2
Hou Christian,57-31-1,64.8%,35.2%,+9.7
Oakland,122-67-2,64.6%,35.5%,+6.3
Mercyhurst,9-5-0,64.3%,35.7%,+5.1
SE Louisiana,50-29-0,63.3%,36.7%,+3.7
Omaha,84-49-3,63.2%,36.8%,+5.6
McNeese,54-32-2,62.8%,37.2%,+3.2
Wofford,143-86-4,62.5%,37.6%,+4.3
Texas So,58-36-2,61.7%,38.3%,+5.3
UCSD,38-24-0,61.3%,38.7%,+5.1
CS Bakersfield,57-37-0,60.6%,39.4%,+3.9
Lindenwood,21-14-1,60.0%,40.0%,+4.8
Radford,59-41-1,59.0%,41.0%,+2.4
SE Missouri St,132-92-4,58.9%,41.1%,+3.9
Purdue FW,106-74-5,58.9%,41.1%,+2.8
Lipscomb,80-56-2,58.8%,41.2%,+4.7
W Georgia,10-7-0,58.8%,41.2%,+3.9
UL Monroe,127-89-7,58.8%,41.2%,+2.9
Lafayette,65-46-3,58.6%,41.4%,+1.9
F Dickinson,55-39-3,58.5%,41.5%,+5.0
Gardner-Webb,52-37-1,58.4%,41.6%,+2.7
St Bonaventure,160-114-2,58.4%,41.6%,+4.6
South Dakota,91-65-1,58.3%,41.7%,+3.6
Colorado St,167-120-6,58.2%,41.8%,+3.8
Boston U,75-54-3,58.1%,41.9%,+4.2
North Dakota,86-62-2,58.1%,41.9%,+1.9
E Tennessee St,98-72-1,57.7%,42.4%,+2.3
Denver,147-108-3,57.7%,42.4%,+3.1
Norfolk St,42-31-0,57.5%,42.5%,+3.0
S Carolina St,42-31-0,57.5%,42.5%,+3.7
N Colorado,116-86-4,57.4%,42.6%,+3.3
Howard,47-35-1,57.3%,42.7%,+4.4
Bethune,40-30-0,57.1%,42.9%,+3.6
N Florida,60-45-1,57.1%,42.9%,+3.2
Milwaukee,156-119-2,56.7%,43.3%,+2.6
Colgate,65-50-1,56.5%,43.5%,+0.6
Wake Forest,204-158-6,56.4%,43.7%,+1.9
C Michigan,143-111-3,56.3%,43.7%,+2.9
Montana St,135-106-0,56.0%,44.0%,+2.0
Drake,153-121-6,55.8%,44.2%,+3.1
Wyoming,165-132-4,55.6%,44.4%,+2.4
Providence,191-153-3,55.5%,44.5%,+2.7
Niagara,139-112-5,55.4%,44.6%,+3.3
Temple,181-146-3,55.4%,44.7%,+3.1
Presbyterian,47-38-0,55.3%,44.7%,+4.3
Xavier,199-161-6,55.3%,44.7%,+1.2
Towson,136-110-0,55.3%,44.7%,+2.8
E Texas A&M,21-17-0,55.3%,44.7%,+4.6
Montana,137-111-5,55.2%,44.8%,+1.4
Air Force,148-120-3,55.2%,44.8%,+2.4
Oral Roberts,85-69-0,55.2%,44.8%,+2.2
Bellarmine,32-26-1,55.2%,44.8%,+3.1
Auburn,172-140-1,55.1%,44.9%,+2.3
Utah St,164-134-5,55.0%,45.0%,+2.5
Utah Valley,63-52-1,54.8%,45.2%,+1.9
NC Asheville,52-43-1,54.7%,45.3%,+0.6
Detroit Mercy,146-121-4,54.7%,45.3%,+2.3
N Texas,141-117-3,54.7%,45.4%,+1.6
W Michigan,144-120-4,54.6%,45.5%,+2.1
Brown,109-91-2,54.5%,45.5%,+2.6
E Illinois,128-107-4,54.5%,45.5%,+2.2
Coppin St,43-36-0,54.4%,45.6%,+0.7
Kent St,154-129-6,54.4%,45.6%,+3.2
Nevada,168-141-2,54.4%,45.6%,+0.7
North Carolina,206-173-5,54.4%,45.7%,+1.9
SF Austin,51-43-1,54.3%,45.7%,+2.7
CS Northridge,134-113-1,54.3%,45.8%,+3.4
N Dakota St,90-76-2,54.2%,45.8%,+2.5
La Salle,149-126-3,54.2%,45.8%,+1.8
Georgia St,130-110-1,54.2%,45.8%,+2.4
Longwood,52-44-0,54.2%,45.8%,+2.9
Youngstown St,138-117-3,54.1%,45.9%,+2.8
Austin Peay,134-114-3,54.0%,46.0%,+4.1
Pittsburgh,182-155-7,54.0%,46.0%,+0.8
Utah,185-158-3,53.9%,46.1%,+2.1
Idaho,131-112-2,53.9%,46.1%,+1.0
S Utah,98-84-0,53.9%,46.2%,+1.2
Belmont,92-79-2,53.8%,46.2%,+0.6
Grand Canyon,71-61-2,53.8%,46.2%,0.0
New Orleans,79-68-1,53.7%,46.3%,+1.7
Weber St,130-112-6,53.7%,46.3%,+1.5
Yale,94-81-2,53.7%,46.3%,+1.1
St Francis PA,51-44-0,53.7%,46.3%,+2.1
Arkansas,179-155-6,53.6%,46.4%,+1.5
Florida Atlantic,114-99-2,53.5%,46.5%,+2.5
Richmond,161-140-3,53.5%,46.5%,+1.8
Samford,125-109-2,53.4%,46.6%,+3.2
Rider,129-113-1,53.3%,46.7%,+0.3
Northeastern,121-106-1,53.3%,46.7%,+1.6
IU Indy,89-78-1,53.3%,46.7%,+2.4
California,205-180-6,53.3%,46.8%,+1.1
Florida St,173-152-9,53.2%,46.8%,+1.0
Florida Intl,132-116-4,53.2%,46.8%,+1.2
Creighton,177-156-10,53.2%,46.9%,+2.1
