Team,Over Record,Over %,Under %,Total +/-
New Orleans,122-81-3,60.1%,39.9%,+3.0
NJIT,84-56-1,60.0%,40.0%,+2.6
S Dakota St,118-79-1,59.9%,40.1%,+4.8
Long Beach St,189-127-2,59.8%,40.2%,+4.9
Charlotte,165-111-6,59.8%,40.2%,+3.1
Sacred Heart,90-61-0,59.6%,40.4%,+5.5
Oral Roberts,128-88-2,59.3%,40.7%,+2.9
C Arkansas,83-58-2,58.9%,41.1%,+3.8
NC Asheville,74-52-4,58.7%,41.3%,+3.4
Weber St,164-116-1,58.6%,41.4%,+2.1
Delaware St,80-57-1,58.4%,41.6%,+3.5
W Georgia,14-10-0,58.3%,41.7%,+0.7
North Dakota,116-84-1,58.0%,42.0%,+3.8
UTSA,99-72-2,57.9%,42.1%,+4.6
E Washington,193-141-4,57.8%,42.2%,+2.6
Youngstown St,173-127-1,57.7%,42.3%,+2.9
Hawai'i,130-96-4,57.5%,42.5%,+2.9
Indiana St,159-119-5,57.2%,42.8%,+3.5
Illinois St,153-115-5,57.1%,42.9%,+2.7
Providence,141-106-4,57.1%,42.9%,+2.6
Morgan St,77-58-1,57.0%,43.0%,+2.2
Boston College,138-104-7,57.0%,43.0%,+1.3
Dayton,137-105-4,56.6%,43.4%,+2.2
NC A&T,75-58-1,56.4%,43.6%,+2.5
Alcorn St,95-74-0,56.2%,43.8%,+2.3
Baylor,123-96-4,56.2%,43.8%,+2.6
Buffalo,161-126-1,56.1%,43.9%,+2.9
Iowa St,134-105-4,56.1%,43.9%,+3.4
Santa Clara,137-108-4,55.9%,44.1%,+1.7
Abl Christian,62-49-1,55.9%,44.1%,+1.6
Old Dominion,152-121-5,55.7%,44.3%,+1.0
Rhode Island,149-119-3,55.6%,44.4%,+1.9
NW State,76-61-3,55.5%,44.5%,+2.3
Northeastern,154-126-7,55.0%,45.0%,+0.8
Green Bay,172-141-3,55.0%,45.1%,+2.2
N Colorado,140-115-3,54.9%,45.1%,+2.5
VMI,90-74-2,54.9%,45.1%,+2.2
Sam Houston,74-61-0,54.8%,45.2%,+1.1
Bellarmine,46-38-1,54.8%,45.2%,+1.9
Duquesne,128-106-4,54.7%,45.3%,+2.7
BYU,135-112-4,54.7%,45.3%,+2.9
Arizona,154-128-2,54.6%,45.4%,+2.2
UMass,149-124-3,54.6%,45.4%,+1.2
Stetson,78-65-3,54.6%,45.5%,+1.8
Holy Cross,79-66-5,54.5%,45.5%,+0.7
Evansville,153-128-3,54.5%,45.6%,+2.1
Auburn,129-108-2,54.4%,45.6%,+1.5
Mercer,96-81-3,54.2%,45.8%,+2.2
Marquette,135-114-5,54.2%,45.8%,+2.9
Georgia Tech,149-126-2,54.2%,45.8%,+2.0
NC Greensboro,150-127-8,54.2%,45.9%,+2.2
SE Missouri St,163-138-4,54.2%,45.9%,+2.7
Omaha,111-94-0,54.2%,45.9%,+1.7
South Dakota,99-84-4,54.1%,45.9%,+3.3
Columbia,119-101-4,54.1%,45.9%,+1.4
Iowa,141-120-2,54.0%,46.0%,+2.3
Oregon St,136-116-0,54.0%,46.0%,+0.6
Boise St,145-124-3,53.9%,46.1%,+2.3
SC Upstate,83-71-0,53.9%,46.1%,0.0
Manhattan,154-132-6,53.9%,46.2%,+1.6
Denver,154-132-4,53.9%,46.2%,+0.6
SIU Edward,105-90-6,53.9%,46.2%,+0.7
High Point,64-55-1,53.8%,46.2%,+1.5
Florida Intl,145-125-2,53.7%,46.3%,+1.3
Illinois Chicago,167-144-0,53.7%,46.3%,+1.8
S Indiana,29-25-0,53.7%,46.3%,+2.5
NC Wilmington,155-134-3,53.6%,46.4%,+1.9
Nebraska,134-116-3,53.6%,46.4%,+2.3
Ball St,151-131-6,53.6%,46.5%,+1.2
Fresno St,152-132-2,53.5%,46.5%,+1.4
Iona,154-134-1,53.5%,46.5%,+1.0
LSU,131-114-3,53.5%,46.5%,+2.2
Hofstra,155-135-3,53.5%,46.6%,+2.2
Florida St,132-115-4,53.4%,46.6%,+1.3
Nicholls,70-61-1,53.4%,46.6%,+3.3
Delaware,149-130-2,53.4%,46.6%,+1.8
UCSB,158-138-5,53.4%,46.6%,+1.9
George Mason,136-119-2,53.3%,46.7%,+1.8
NC State,137-120-4,53.3%,46.7%,+0.5
Cornell,137-120-3,53.3%,46.7%,+2.1
Quinnipiac,89-78-1,53.3%,46.7%,+4.9
E Carolina,122-107-3,53.3%,46.7%,+1.1
Coastal Car,73-64-2,53.3%,46.7%,+3.2
Gardner-Webb,82-72-0,53.3%,46.8%,+1.9
Wake Forest,148-130-5,53.2%,46.8%,+0.7
UNLV,141-124-3,53.2%,46.8%,+1.5
Belmont,108-95-1,53.2%,46.8%,+2.4
