Team,ATS Record,Cover %,MOV,ATS +/-
Portland,10-1-1,90.9%,2.1,+8.8
Detroit,8-3-2,72.7%,2.2,+3.4
Dallas,8-4-0,66.7%,2.6,+6.0
Denver,10-5-0,66.7%,12.0,+9.5
Memphis,8-5-0,61.5%,10.2,+8.0
Orlando,7-5-0,58.3%,-5.0,-1.0
LA Lakers,7-5-0,58.3%,-0.6,-1.0
Brooklyn,8-6-0,57.1%,-9.2,-0.1
Charlotte,8-6-0,57.1%,-7.1,+2.5
Minnesota,7-6-0,53.9%,4.9,+2.2
Atlanta,7-7-0,50.0%,0.4,+0.1
Golden State,6-6-0,50.0%,0.3,+1.0
Toronto,7-7-0,50.0%,-10.2,-1.4
Boston,6-6-0,50.0%,8.0,-0.5
New Orleans,7-8-0,46.7%,-9.4,-4.4
Cleveland,7-8-0,46.7%,9.1,+1.4
Okla City,7-8-0,46.7%,5.8,-1.9
LA Clippers,7-8-0,46.7%,-1.9,-2.0
Phoenix,6-8-1,42.9%,-3.4,-3.6
Miami,6-8-0,42.9%,-1.6,-0.4
Philadelphia,6-9-0,40.0%,-9.3,-2.1
San Antonio,5-9-0,35.7%,-9.1,-5.1
Utah,5-9-0,35.7%,-10.3,-0.8
Houston,5-11-1,31.3%,0.5,-3.4
Chicago,3-8-0,27.3%,-7.9,-1.9
Indiana,3-9-1,25.0%,-2.0,-3.5
Milwaukee,3-10-1,23.1%,-3.3,-3.6
Washington,3-10-0,23.1%,-21.2,-9.7
Sacramento,3-12-0,20.0%,-7.5,-9.7
New York,2-10-0,16.7%,-4.4,-9.8
