Rank,Hotness Score,Matchup,Time,Location
1,90.8,#6 Dallas  at  #7 Houston,8:00 PM,Toyota Center
2,74.9,#21 Atlanta  at  #8 Denver,9:00 PM,Ball Arena
3,73.8,#10 Orlando  at  #23 Detroit,7:00 PM,Little Caesars Arena
4,73.6,#19 Philadelphia  at  #15 Sacramento,10:00 PM,Golden 1 Center
5,60.2,#24 Brooklyn  at  #25 Toronto,7:30 PM,Scotiabank Arena
6,54.4,#28 Utah  at  #4 New York,7:30 PM,Madison Square Garden
7,50.4,#27 New Orleans  at  #12 Miami,7:30 PM,Kaseya Center
8,45.1,#22 Chicago  at  #30 Washington,7:00 PM,Capital One Arena
