Team,ATS Record,Cover %,MOV,ATS +/-
LA Clippers,27-12-0,69.2%,9.0,+4.8
Okla City,26-12-2,68.4%,15.2,+4.3
LA Lakers,26-14-0,65.0%,4.2,-0.1
Portland,23-16-0,59.0%,-0.8,+3.0
Toronto,23-16-1,59.0%,-3.6,+0.4
New Orleans,21-16-2,56.8%,-4.0,-1.0
Cleveland,21-17-1,55.3%,11.8,+2.2
New York,20-18-1,52.6%,7.3,-0.2
Houston,21-19-0,52.5%,7.3,+1.5
Miami,21-19-0,52.5%,1.5,-0.4
Milwaukee,19-18-1,51.4%,5.0,+0.1
Orlando,19-19-1,50.0%,1.5,-1.1
Dallas,19-19-0,50.0%,2.9,+0.8
San Antonio,20-20-0,50.0%,-1.6,-0.1
Chicago,19-19-1,50.0%,-3.4,-1.0
Memphis,19-20-0,48.7%,7.4,+3.0
Charlotte,19-20-1,48.7%,-5.0,+1.0
Utah,19-20-0,48.7%,-8.6,-1.8
Indiana,17-18-3,48.6%,4.7,-0.2
Golden State,18-20-1,47.4%,2.5,-1.7
Detroit,18-20-1,47.4%,1.4,+0.3
Atlanta,17-22-0,43.6%,-1.6,-2.6
Denver,17-22-1,43.6%,5.7,-0.4
Boston,17-22-0,43.6%,8.2,-2.5
Washington,17-22-0,43.6%,-12.5,-3.5
Minnesota,16-22-1,42.1%,6.5,+0.4
Brooklyn,16-22-0,42.1%,-8.7,-2.6
Phoenix,14-23-1,37.8%,0.6,-2.4
Sacramento,13-22-3,37.1%,1.4,-2.9
Philadelphia,12-26-1,31.6%,-5.9,-4.1
