Team,Over Record,Over %,Under %,Total +/-
Washington,9-4-0,69.2%,30.8%,+9.7
Utah,10-5-0,66.7%,33.3%,+2.6
Miami,19-10-0,65.5%,34.5%,+5.0
Cleveland,35-19-0,64.8%,35.2%,+3.3
New Orleans,11-6-0,64.7%,35.3%,+0.9
Milwaukee,23-14-0,62.2%,37.8%,+1.5
Memphis,25-16-0,61.0%,39.0%,+3.4
New York,24-16-1,60.0%,40.0%,+4.3
Minnesota,22-15-0,59.5%,40.5%,+1.5
Dallas,19-14-0,57.6%,42.4%,+3.7
Denver,24-18-0,57.1%,42.9%,+5.1
Golden State,20-16-0,55.6%,44.4%,-2.2
Houston,21-18-1,53.9%,46.2%,-0.4
Okla City,28-24-1,53.9%,46.2%,-1.8
Portland,14-13-1,51.9%,48.2%,+0.6
Atlanta,16-15-0,51.6%,48.4%,+1.7
Phoenix,15-15-0,50.0%,50.0%,+0.2
Sacramento,16-16-1,50.0%,50.0%,+1.4
San Antonio,13-13-0,50.0%,50.0%,-0.4
Detroit,17-18-1,48.6%,51.4%,+3.4
LA Lakers,19-21-0,47.5%,52.5%,-2.3
Philadelphia,9-10-3,47.4%,52.6%,-0.5
Chicago,12-14-0,46.2%,53.9%,+0.5
Boston,21-26-0,44.7%,55.3%,-2.7
Charlotte,7-9-0,43.8%,56.3%,-1.0
Indiana,15-20-0,42.9%,57.1%,-4.2
Brooklyn,9-13-0,40.9%,59.1%,-0.7
Toronto,9-13-0,40.9%,59.1%,-4.2
LA Clippers,13-22-0,37.1%,62.9%,-4.2
Orlando,9-21-0,30.0%,70.0%,-6.7
