Team,Over Record,Over %,Under %,Total +/-
W Georgia,5-1-0,83.3%,16.7%,+3.8
Queens,20-10-0,66.7%,33.3%,+5.6
Wofford,81-41-2,66.4%,33.6%,+6.6
CS Bakersfld,53-28-0,65.4%,34.6%,+5.1
Hsn Christian,51-27-1,65.4%,34.6%,+10.7
McNeese St,47-25-2,65.3%,34.7%,+3.8
UCSD,33-19-0,63.5%,36.5%,+5.6
SE Louisiana,43-25-0,63.2%,36.8%,+3.4
Neb Omaha,67-39-3,63.2%,36.8%,+5.6
TX Southern,50-30-2,62.5%,37.5%,+5.7
F Dickinson,53-32-3,62.4%,37.7%,+6.1
Florida St,99-60-4,62.3%,37.7%,+3.9
TX A&M-Com,18-11-0,62.1%,37.9%,+7.8
Gard-Webb,49-30-0,62.0%,38.0%,+3.5
WI-Milwkee,83-51-0,61.9%,38.1%,+4.6
Oral Roberts,66-41-0,61.7%,38.3%,+3.5
Loyola Mymt,90-56-2,61.6%,38.4%,+3.0
Air Force,88-55-1,61.5%,38.5%,+3.9
New Orleans,44-28-1,61.1%,38.9%,+3.4
Le Moyne,11-7-0,61.1%,38.9%,+5.7
North Dakota,69-44-2,61.1%,38.9%,+2.6
Wyoming,89-57-2,61.0%,39.0%,+4.0
South Dakota,70-45-1,60.9%,39.1%,+3.8
Lindenwood,17-11-1,60.7%,39.3%,+4.3
Loyola-MD,49-32-1,60.5%,39.5%,+2.1
UL Monroe,78-51-3,60.5%,39.5%,+3.9
Howard,44-29-1,60.3%,39.7%,+5.9
E Washingtn,68-45-0,60.2%,39.8%,+6.0
E Illinois,72-48-2,60.0%,40.0%,+4.5
Wake Forest,94-64-2,59.5%,40.5%,+2.2
S Car State,38-26-0,59.4%,40.6%,+4.6
Denver,73-50-1,59.4%,40.7%,+4.1
N Colorado,70-48-2,59.3%,40.7%,+4.8
Iowa,100-69-4,59.2%,40.8%,+4.1
Radford,49-34-1,59.0%,41.0%,+1.7
Colorado St,85-59-3,59.0%,41.0%,+4.3
