Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,9-4-0,69.2%,7.3,+2.7
Okla City,54-30-4,64.3%,13.0,+3.4
Portland,9-6-0,60.0%,7.0,+2.4
Orlando,28-21-0,57.1%,5.4,-0.4
LA Clippers,29-22-1,56.9%,10.5,+3.2
Cleveland,46-35-1,56.8%,11.1,+2.3
Memphis,30-23-0,56.6%,10.3,+4.3
LA Lakers,28-23-2,54.9%,3.9,-2.2
New York,36-32-1,52.9%,6.8,-0.4
Houston,31-28-0,52.5%,8.7,+2.2
Chicago,12-11-1,52.2%,4.3,-0.8
San Antonio,13-12-0,52.0%,6.4,+1.7
Milwaukee,28-28-1,50.0%,5.5,-0.9
Boston,41-45-1,47.7%,9.8,-0.2
Detroit,19-21-0,47.5%,6.7,+0.8
Golden State,27-30-3,47.4%,7.0,-0.1
Dallas,16-18-1,47.1%,5.7,-1.0
Miami,21-25-0,45.7%,5.3,-0.2
New Orleans,9-11-0,45.0%,-2.1,-6.2
Minnesota,31-38-0,44.9%,6.1,-1.1
Denver,28-35-1,44.4%,5.4,-1.4
Indiana,22-30-2,42.3%,4.6,-2.5
Brooklyn,5-7-0,41.7%,-4.6,-7.4
Sacramento,20-28-4,41.7%,4.2,-2.4
Phoenix,18-26-1,40.9%,4.1,-1.5
Atlanta,12-19-0,38.7%,2.3,-3.8
Utah,1-2-0,33.3%,3.0,+0.3
Philadelphia,8-20-0,28.6%,0.9,-4.7
Washington,0-3-0,0.0%,-2.7,-6.0
Charlotte,0-8-0,0.0%,-5.3,-9.6
